imdbId,imdbid,Movie Name,Argentina,Australia,Austria,Bahrain,Baltic States,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,Estonia,Finland,France,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lebanon/United Arab Emirates,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Middle East/UAE,Netherlands,Netherlands Antilles,New Zealand,Nigeria,North Macedonia,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Russia/CIS/Ukraine,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0368709,,Elizabethtown (2005),"$73,439","$2,155,147","$465,151",,,"$411,978",,"$968,704","$37,026",,"$46,885","$39,038",,"$28,695","$19,780",,"$34,873","$82,509","$120,568","$42,642",,,,"$64,228","$4,615","$28,466","$39,463","$1,330,324","$2,644,635","$327,616",,"$115,934","$27,516",,,"$161,488","$2,653,862",,"$4,024,569",,"$7,380",,"$19,603","$54,154",,,"$13,063",,"$744,298",,"$132,296","$352,461",,"$204,656",,,"$183,514",,,"$113,284",,"$321,753","$281,745",,,"$52,210",,"$569,810",,"$11,794","$101,582","$4,974","$44,486","$219,488","$552,244","$1,325,418",,"$65,457","$473,790",,,,,,"$572,640","$71,164",,"$2,848,129",,"$23,046",,
0395972,,North Country (2005),"$38,961","$644,643","$75,120",,,,,,,,,"$7,251",,,,,,,,,,,,,,,,"$336,269","$208,551",,,,"$12,071",,,,"$531,358",,"$436,473",,,,,,,,,,"$524,565",,,"$16,573",,"$355,951",,,,,,,,,,,,,,,,,,,,"$502,980",,"$396,154",,"$23,477","$43,063",,,,"$75,472",,,,,"$200,362",,,,
0116851,,Leila (1997),,,,,,,,,,,,,,,,,,,,,"$5,294",,,,,,,"$2,937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0433383,,"Good Night, and Good Luck. (2005)","$341,419","$2,396,646","$344,741",,,"$269,630",,,,,,"$94,639",,,,,,,"$11,216","$359,131",,,,,,,"$17,886","$2,645,417","$1,408,388","$939,600",,,"$20,848",,,,"$2,890,928",,,,,,,"$8,591",,,,,"$226,746",,,"$173,063",,"$154,452",,,"$182,754",,,,,"$63,858",,,,"$3,990",,"$55,064",,"$13,749",,,,,"$74,597","$4,329,211",,"$81,979","$520,363",,,,"$37,552",,,,"$16,659","$4,400,071",,,,
0418647,,Dreamer (2005),"$95,086","$287,137","$16,028",,,"$108,954",,,,,,"$31,240",,,,,,,,,,,,,,,,,"$198,325",,,,,,,,"$197,933",,"$328,483",,,,,,,,,,"$1,213,550",,,"$421,032",,,,,,,,,,,,,,"$4,232",,,,,,,,"$144,111","$1,556,845",,,,"$22,197",,,,,,"$139,181",,"$27,749","$1,198,556",,,,
0421238,,The Proposition (2005),,"$1,567,266",,,,,,,,,,,,,,,,"$7,004",,"$68,320","$1,903,434",,,,,,"$14,779",,,,,,"$3,127",,,,,,,,,,,,,,,,,,,,,,,,"$39,681",,,,,,,,,"$2,648",,"$25,052",,"$2,082",,"$3,828","$1,477",,,,,,,,,,,,,,,"$1,157,037",,,,
0389828,,C.S.A.: The Confederate States of America (2004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,125",,,,,,,,,,,,"$20,884",,,,
0432291,,The Fog (2005),"$196,215","$493,504","$117,634","$66,498",,"$131,237","$14,550",,"$42,385",,"$235,154","$149,344",,"$197,367","$26,925","$11,066",,"$74,566",,,,,"$3,110","$94,115","$118,391",,,"$673,971","$1,645,012",,,"$82,004","$29,108","$99,779",,,"$969,171","$31,000","$10,731","$30,022",,"$207,195","$37,243","$23,811",,"$31,000",,"$321,174","$3,794,741",,,,,"$18,497","$4,281",,,"$17,815",,"$162,095","$204,979","$251,158",,,"$46,355",,"$439,813","$142,695",,,"$295,237","$11,225","$59,613","$163,142",,"$1,655,587",,"$209,400",,,,,,"$334,819","$874,491",,"$200,852","$861,502","$16,849","$202,339",,
0338427,,Shopgirl (2005),,"$655,923",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$42,525",,,,,,,,,,,,,,"$2,286",,,,,"$429,578",,,,,"$15,971",,,,,,,,,,,,"$14,018",,,,,,,,,,,,,,,,,,,,,"$51,077","$179,260",,,,
0373450,,Where the Truth Lies (2005),,"$178,526","$50,457",,,,,,,,,,,,,,,,,,,,,,,,,"$824,794","$269,363","$134,900","$24,640",,,,,,"$459,374",,,,,,,"$4,991",,,,,,,,,,,,,"$3,899",,,,,,,,,,,"$117,364",,,,,,,"$121,321",,,"$13,590",,,,,"$28,557",,,,,"$383,760",,,,
0302297,,Barely Legal (2003),,,,,,,,,,,,,,,,,,"$25,298",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$31,630",,,,,,,,,,,,,,,,,,,,
0371257,,Stay (2005),,"$264,791","$65,052",,,"$15,516",,"$500,153",,,,,,,,,,"$3,648","$20,755",,,,,,,,,"$1,288,789","$223,275","$47,698",,"$38,361",,,,"$15,188","$348,851",,"$135,971",,,,"$21,461","$1,800",,,"$11,149",,"$959,753",,"$63,429",,,,,,"$15,104",,,,,"$9,626",,"$5,387",,,,,,,,"$3,722",,"$9,921","$226,122","$130,672",,,"$159,146",,"$103,995","$6,440",,,"$80,552",,"$23,860","$56,727",,,,
0386140,,The Legend of Zorro (2005),"$965,093","$2,830,338","$1,148,079","$154,840",,"$1,481,154","$60,172","$3,472,051","$196,045",,"$760,578","$556,467","$3,773,735","$623,028","$76,535",,,"$151,608",,"$783,428",,,"$39,538","$262,804","$194,050","$67,189","$406,153","$14,030,764","$5,709,859",,"$224,897",,,"$1,269,437","$563,132",,"$4,129,361",,"$3,099,363","$73,864",,"$376,990","$96,751","$384,204",,,"$52,872","$578,952","$5,192,366",,,"$1,228,142",,"$502,280",,,"$616,814","$44,528",,"$482,603","$920,401","$222,952","$816,228",,"$88,150","$48,581","$3,896,419","$3,193,047",,"$60,800","$558,130","$36,458","$153,930","$907,419","$1,983,644","$9,952,755",,"$1,146,761","$1,036,222",,,,"$598,732","$752,929","$968,935",,"$705,252","$7,082,711","$77,293","$705,039",,
0436629,,New York Doll (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,464",,,,
0384680,,The Weather Man (2005),,"$283,422",,,,"$70,053",,"$224,150",,,"$61,742",,,,,,,,,,,,,,,,,"$24,660","$307,309","$145,863",,"$56,000",,,,,"$1,776,668",,,,,,,"$13,062",,,,,"$282,098",,"$164,182","$68,823",,"$33,773",,,,,,"$46,631",,"$51,826",,,,,,,,,,,,"$29,214",,"$588,069",,,,,,,,,"$382,055",,"$86,628","$1,947,395",,,,
0432348,,Saw II (2005),"$732,549","$4,524,055","$1,124,284",,,"$1,255,227",,,"$48,015",,,"$106,586",,,,,,"$162,378",,"$458,987",,,,,"$56,063",,"$167,797","$4,139,424","$7,591,896",,,,"$100,698",,,,"$6,984,945",,"$2,870,442",,,,,"$6,358",,,,,"$1,390,992",,,"$1,137,425",,"$317,409",,,"$248,355",,,,,"$503,580",,,,"$65,360",,"$788,237",,,,"$25,771",,"$307,122","$2,273,378","$4,116,688",,"$273,668","$967,067",,,,"$421,412","$97,400","$1,827,038",,"$184,368","$13,701,335",,,,
0387514,,Prime (2005),"$1,310,973","$2,236,291","$1,670,816",,,"$366,892",,"$2,111,507","$33,942",,,"$331,409",,,,,,"$110,774",,"$195,939",,,,,,,"$131,594","$5,060,302","$8,092,972",,"$163,613",,"$28,891",,,,"$5,235,824",,,,,,,"$28,155",,,,,"$1,237,541",,,"$458,319",,,,,"$123,902",,,,,"$622,308",,,,"$79,251",,"$1,684,347",,,,"$24,826",,"$1,112,861","$1,512,003","$2,453,321",,"$188,955","$1,017,528",,,,"$202,889",,,"$279,636",,"$5,203,312",,,,
0330702,,Don't Move (2004),"$117,091",,,,,,,,"$10,436",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,387,659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$433,715",,,,,,,,,,,,,,,,
0382810,,Little Fish (2005),,"$2,719,751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$73,570",,,,,,,,,,,,"$4,302",,,,,,,,,,,,,,,,,,,,,,"$442,735",,,,
0322420,,Life Is a Miracle (2004),"$94,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$345,862",,,,,,,,,,,,,,,"$14,820",,,,,,,,,
0402158,,Empire of the Wolves (2005),,,,,,,,,"$29,449",,,,,,,,,"$114,428",,,,,,,"$6,421",,,"$5,152,138","$786,782","$443,100",,"$95,936",,,,,"$1,356,699",,"$270,594",,,,,,,,,,"$497,279",,,,,,,,,,,,,"$192,774","$37,250",,,"$8,046",,"$732,346",,,,"$51,392",,,,"$1,011,040",,,,,,,"$271,973",,"$938,222",,"$151,970",,,,,
0342735,,Manderlay (2005),,"$8,971",,,,,,,"$3,782",,,,,,,,,,,,,,,,,,,,,"$37,800",,,,,,,"$37,270",,,,,,,,,,,,"$30,290",,,"$55,102",,,,,,,,,,,,,,"$2,891",,"$70,000",,,,"$3,621",,,"$7,884",,,,,,,,"$10,999",,,,,,,,,
0420015,,Nine Lives (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$24,500",,,,,,,"$167,598",,,,,,,,,,,,"$34,412",,,,,,,,,,,,,,,,,,,,,,,,,,"$17,868","$698,093",,"$41,450",,,,,,,,,"$128,772",,,,,
0407246,,Duck Season (2004),"$7,859",,,,,,,,,,,,,,,,,,,,"$147,551",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$555,813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0365686,,Revolver (2005),,,,,,,,,,,,,,"$6,949",,,,,,,"$84,738",,,,,,,"$1,062,590",,,,,,,,,,,"$19,305",,,,,"$7,691",,,,,"$105,091",,,,,,,,,,,,,"$79,216",,,,,,"$2,206,780",,,,,,,"$8,971","$49,670",,,,,,,,,"$93,854",,"$61,322","$3,091,499",,,,
0228277,,Everything Put Together (2000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,778",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0418763,,Jarhead (2005),"$74,401","$2,682,850","$873,792",,,"$959,335",,"$447,137","$44,159",,"$152,761","$22,169",,"$85,573","$40,608",,,"$45,200","$88,455","$438,743",,,,"$17,891","$4,278","$13,842","$115,767","$1,791,480","$4,718,788","$126,894","$29,023","$139,225","$61,903",,"$79,304","$100,073","$1,026,737",,"$1,806,492",,"$10,827",,"$23,317","$16,432",,,"$20,614",,"$1,482,711",,"$243,433","$645,731",,"$319,654",,$660,"$522,543",,,"$46,754","$83,471","$311,392","$449,722",,,"$43,699",,"$398,844",,"$4,839","$123,179",,"$60,449","$134,143",,"$2,122,937",,"$580,097","$587,663",,,,"$251,949",,"$136,259","$70,160","$99,502","$9,551,884",,"$88,187",,
0426155,,Ushpizin (2004),,"$64,480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$35,622",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$64,248",,,,
0371606,,Chicken Little (2005),"$2,316,024","$10,033,503","$2,403,889",,,"$2,179,660",,"$4,512,411","$34,174",,,"$1,197,922",,,,,,"$363,495",,"$3,030,923",,,,,"$15,983",,"$975,688","$14,704,069","$11,942,994",,"$1,997,675",,"$210,335",,,,"$8,983,961",,"$22,295,952",,,,,"$86,845",,,,,"$11,352,998",,,"$2,316,917",,"$1,286,993",,,"$3,173,658",,,,,"$3,285,419",,,,"$42,696",,"$2,411,140",,"$28,766",,"$143,951",,"$1,144,013","$3,101,125","$11,077,762",,"$4,805,503","$2,198,437",,,,"$1,088,083","$805,400","$1,360,714","$171,813","$256,115","$23,557,158",,,,
0368222,,Romance & Cigarettes (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$22,150",,,,,,,"$1,455,348",,,,,,,,,,,,,,,"$92,022",,,,,"$34,438",,,,,"$16,604","$45,551",,,,,"$136,638",,,,,,,,,,,"$120,121",,,,,,"$15,787",,,"$439,112",,,,
0419677,,Dead Man's Shoes (2004),,"$5,369",,,,,,,,,,,,,,,,,,,"$6,408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$213,445",,,,
0424205,,Joyeux Noel (2005),,"$406,955",,,,,,,"$1,706",,,,,,,,,,,,,,,,,,"$20,780","$12,576,961","$1,331,057","$96,300","$93,490",,,,,,,,,,,,,,,,,,"$194,800",,,,,"$130,525",,,"$42,265",,,,,,,,,,,,,,,,,,"$43,317","$511,525",,,"$238,773",,,,"$12,213",,,,,"$102,002",,"$16,941",,
0430308,,Get Rich or Die Tryin' (2005),,"$1,676,974","$179,794",,,"$549,806",,,,,,,,,,,,,,"$59,362",,,,,,,,"$4,844,667","$3,226,751",,,,,,,,,,"$102,198",,,,,"$7,719",,,,,,,"$221,241","$341,008",,"$250,149",,,"$34,326",,,,,,,,,,,,,,,,,"$194,287",,"$19,247",,"$76,714",,,,,,,,,"$94,433","$3,699,933",,,,
0433400,,Just Friends (2005),,"$2,129,018","$37,071",,,"$286,678",,"$160,836",,,,,,,,,,"$44,738",,,"$32,619,671",,,,,,,,"$65,016","$272,150",,,"$88,223",,,,"$111,809",,,,,,,"$9,267",,,,,"$1,320,831",,,"$15,673",,"$71,842",,,,,,,,"$57,088","$146,905",,,,,"$180,229",,,,"$43,518",,,"$1,490,084","$1,224,533",,,,,,,,,,,"$57,434","$10,479,820",,,,
0365737,,Syriana (2005),"$380,116","$2,844,996","$648,989",,,"$999,799",,"$696,510","$59,760",,,"$89,497",,,,,,"$75,973",,"$798,165",,,,,"$103,266",,"$137,746","$3,775,479","$4,433,699","$1,520,550","$135,356",,"$53,489",,,,"$4,340,039",,"$1,400,000",,,,,,,,,,"$640,452",,,"$719,433",,"$187,732",,,"$544,484",,,,,"$184,070","$94,300",,,"$45,140",,"$279,830",,"$26,007",,"$27,625",,"$254,564","$544,451","$3,702,318",,"$527,871","$1,072,911",,,,"$489,883",,"$483,413",,"$124,228","$7,162,144",,,,
0398017,,Derailed (2005),"$796,018","$1,003,714","$293,166",,,"$425,500",,"$504,733","$44,617",,,"$35,445",,,,,,"$68,453",,"$83,981",,,,,"$40,331",,"$85,237","$2,714,463","$702,574","$306,700","$135,365",,"$49,661",,,,"$990,482",,,,,,,"$21,487",,,,,"$1,665,805",,,,,"$106,549",,,"$215,293",,,,,"$57,130",,,,"$48,394",,"$446,670",,,,"$38,115",,"$456,358",,"$1,488,122",,"$246,866",,,,,"$218,144",,"$139,784","$50,679","$88,288","$4,059,799",,,,
0381966,,Creep (2004),"$127,489",,,,,,,,,"$7,496",,,,,,,,,,,,,,,,,,,,,"$71,166",,,,,,,,,,,,,,,,,,"$57,558",,,,,,,,,,,,,,,,,,,,,,,,,,"$142,066",,,,,,,,"$334,154",,,,,,,"$178,114",,
0414387,,Pride & Prejudice (2005),"$404,001","$5,332,568","$700,157",,,"$689,149",,"$1,005,210","$51,166",,"$165,517","$217,590",,"$143,593","$105,709",,"$9,058","$442,993","$332,491","$608,171",,,,"$15,834","$17,558","$42,507","$410,004","$2,705,558","$7,144,454","$1,188,454","$471,453","$377,945","$78,734","$167,670",,"$366,483","$5,373,436",,"$3,322,259",,"$5,631",,"$69,554","$70,161",,,"$54,482","$103,426","$871,013",,"$165,326","$1,753,514",,"$1,049,314",,,"$1,625,205",,,"$135,024","$74,991","$1,005,422","$835,129",,,"$71,024","$843,054","$601,208",,"$49,132","$150,170","$26,847","$89,031","$783,311","$5,938,445","$3,726,496",,"$815,155","$1,495,454",,,,"$1,031,645",,"$1,006,854","$170,949","$54,005","$26,561,151","$45,961","$43,661",,
0389957,,Edison (2005),,,,,,,,,,"$22,261",,,,,,,,,,,,,,,,,,"$512,850",,,,,,,,,"$502,753",,,,,,,,,,,,,,,"$217,564",,,,,,,,,,,"$80,747",,,,,"$127,045",,,,,,,"$624,703","$1,623,929",,,,,,,"$97,369","$100,105",,,"$234,058",,,,,
0416315,,Wolf Creek (2005),"$100,134","$4,692,266","$32,416",,,"$26,745","$5,385",,,"$11,716",,"$59,695",,,,,,,,"$43,398","$16,188,180",,,,,,,"$1,146,798","$722,327","$87,750",,,"$28,577",,,,"$89,023",,,,,,,"$4,964",,,,,"$348,014",,,,,"$91,039",,,"$52,706",,,"$26,092",,,,,,"$16,488",,"$132,978",,,,,,,"$7,173","$524,469",,,,,,,$557,,"$212,278","$13,600","$78,807","$3,040,179",,"$111,042",,
0435625,,The Descent (2005),"$302,312","$627,446","$235,334",,,,,"$158,166",,,,"$215,981",,,,,,,,,"$26,024,456",,,,"$63,325",,"$11,377","$2,716,875","$631,215","$237,600","$78,974",,,,,,"$419,065",,,,,,,,,,,,"$2,052,830",,,"$244,132",,"$175,575",,,"$138,344",,,,,"$141,462",,,,,,"$558,071",,,,,,,"$1,657,299","$1,429,063",,,"$198,308",,,,"$85,287",,"$485,133","$56,831","$226,460","$4,838,455",,,,
0478044,,Takeshis' (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,227,755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,702","$29,456",,,,,,,,,"$4,226",,,,,,,
0330373,,Harry Potter and the Goblet of Fire (2005),"$3,426,597","$26,734,967","$6,366,933",,,"$9,647,641",,"$13,751,677","$252,160",,,"$2,260,374","$11,500,000",$47,,,,"$2,726,003",,"$9,665,540","$290,469,928",,,,"$253,145",,"$3,764,485","$50,780,955","$63,464,106","$1,500,000","$5,966,462",,"$614,236",,,"$814,000","$24,489,466",,"$91,438,660",,,,,"$183,315",,,,"$2,060,000","$20,736,930",,,"$12,124,503",,"$4,095,716",,,"$7,185,393",,,,,"$6,156,946",,,,"$220,063",,"$7,851,101",,"$260,059",,"$679,392",,"$2,577,611","$23,161,873","$24,156,390",,"$9,234,565","$7,885,285",,,,"$7,100,000","$4,644,800","$3,953,195","$1,196,175","$910,014","$85,927,617",,"$529,000","$63,583",
0358273,,Walk the Line (2005),"$58,496","$11,237,936","$1,807,012",,,"$689,480","$8,758","$720,467","$10,931",,"$67,209","$23,811",,"$59,316","$40,910",,,"$46,910","$115,719","$1,323,329",,"$11,855",,"$31,672","$41,672","$81,067","$561,958","$2,074,086","$13,189,684","$227,347","$129,300","$134,803","$263,265","$120,084",,"$145,916","$596,329","$12,775","$1,034,907",,,,"$25,486","$50,226",,"$15,755","$15,314","$20,993","$780,505",,"$158,814","$904,195",,"$1,866,575",,,"$2,641,372",,,"$49,201","$86,999","$122,715","$219,877","$33,563",,"$29,866","$120,285",,,"$32,030","$137,861",,"$44,723","$471,289","$1,295,488","$1,185,249",,"$1,666,324","$1,956,148",,,,"$336,206","$56,862","$86,372",,"$115,808","$17,780,351","$16,958","$88,170",,
0294870,,Rent (2005),"$31,689","$139,246",,,,"$3,269",,"$23,377",,,,,,,,,,,,,,,,,,,,"$41,925","$20,993",,,,"$35,896","$9,244",,,"$15,348","$17,000",,,,,,$990,,"$17,000",,,"$136,469",,,,,"$2,558",$822,,,,,,"$29,450",,,,,,,,,,"$17,438",,,"$21,089","$159,099",,,"$98,631",,,,,"$226,684",,,,,"$95,078",,,,
0317965,,My Mother's Smile (2002),,,,,,,,,,,,,,,,,,,,,"$41,432",,,,,,,"$91,666",,,,,,,,,"$1,946,318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0406375,,Zathura: A Space Adventure (2005),"$406,840","$2,357,945","$104,824","$22,322",,"$91,427","$47,333","$855,494","$90,028",,"$267,962","$213,713",,"$446,979","$9,032","$8,125",,"$115,206",,"$68,459",,,"$15,495","$218,847","$17,071","$17,835",,"$1,512,475","$985,401","$232,684",,"$167,637","$58,669","$527,685","$204,427","$129,516","$250,076","$16,195","$3,512,580","$5,245",,"$171,643","$25,096","$11,825",,"$16,195","$6,810","$539,522","$4,576,129",,,,,"$310,727","$15,040",,"$44,353","$11,657",,"$205,775","$347,672","$410,208","$94,655",,"$19,370","$25,645","$872,989","$722,162",,"$9,567","$381,362","$16,398","$39,109","$243,268","$309,507","$2,340,597",,"$67,843",,"$80,442","$88,494",,"$1,251,783","$786,903","$433,477",,"$129,951","$7,650,052","$39,849","$546,633",,
0401085,,C.R.A.Z.Y. (2005),"$49,324",,,,,"$70,039",,,,,,"$15,171",,,,,,,,,,,,,,,,"$2,277,866",,"$20,500",,,,,,,"$166,162",,,,,,,,,,,,"$7,915",,,,,,,,,,,,,,,,,,,,,,,,,,"$8,569","$622,932",,,"$157,441",,,,"$56,800",,"$46,084",,,"$175,862",,"$17,752",,
0385056,,Lonesome Jim (2005),,,,,,,,,,,,,,,,,,,,,"$154,187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,563",,,,
0422528,,Sarah Silverman: Jesus Is Magic (2005),,,,,,,,,,,,,,,,,,,,,"$1,324,339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,460",,,,
0387059,,Bee Season (2005),"$99,951","$70,495",,,,"$11,426",,"$158,136",,,,,,,,,,,,,,,,,,,,"$126,953",,"$26,970",,,,,,"$3,792","$1,789,397",,"$246,703",,,,,,,,,,"$579,092",,,,,,,,,,,,,,,"$2,142",,,,,,,,,,"$42,229","$7,675","$2,342,463",,"$3,508",,,,,,,"$146,335",,,"$19,162",,,,
0411195,,Breakfast on Pluto (2005),"$6,580","$86,799","$22,760",,,,,,,,,,,,,,,,,"$4,708",,,,,,,,,"$93,432","$48,150",,,,,,,"$531,180",,,,,,,,,,,,"$119,239",,,,,"$92,944",,,,,,,,,,,,,,,,,,"$2,706",,,"$108,245","$408,071",,,,,,,"$50,394",,,,,"$1,538,347",,,,
0400525,,The Ice Harvest (2005),,,,,,,,,"$20,461",,,,,,,,,,,"$16,211",,,,,,,,"$254,522",,,,,"$33,391",,,,,,,,,,,"$1,660",,,,,,,,"$38,467",,,,,"$17,161",,,,,,,,,,,"$123,703",,,,,,,,"$599,747",,,,,,,,,,,"$12,241","$22,622",,,,
0443295,,"Yours, Mine & Ours (2005)","$156,338","$1,772,743","$208,357","$38,734",,"$20,483","$33,585","$1,627,801","$52,859",,"$306,506","$277,387",,"$266,014",,,,,,"$1,679",,"$70,192","$34,527","$118,572","$68,942",,,"$37,455","$608,551",,,,"$22,520","$32,251","$78,726",,"$193,004","$23,000",,"$31,712",,"$163,944",,"$48,814",,"$23,000",,"$90,751","$4,398,746",,,,,"$10,139","$47,318",,"$25,845","$14,914",,"$213,201","$113,896",,"$105,987",,"$29,442","$52,701","$747,934","$624,610",,"$13,992","$267,022",,"$15,654","$971,135",$896,"$1,778,306","$12,750","$21,206",,,,,,,,,"$245,139","$2,369,263","$58,518","$703,000",,
0375920,,The Libertine (2004),"$153,513","$177,137",,,,"$86,723",,"$146,241",,,,"$69,866",,,,,,"$58,990",,,,,,,,,"$17,836","$298,009",,"$224,600","$34,317",,"$4,717",,,,"$1,991,302",,,,,,,,,,,,"$586,513",,,"$58,746",,,,,,,,"$21,527",,"$216,369",,,,"$38,895",,"$135,952",,,,"$14,340",,,"$119,254","$388,265",,,,,,,,,,,,"$1,109,945",,,,
0455475,,First Descent (2005),,"$26,760",,,,,,,,,,,,,,,,"$157,403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$50,731",,,,,,,,,,,,,,,,,,"$2,669",,,,,,,,,,,,,,,,,,,,
0379306,,A Good Woman (2004),,"$2,010,493","$84,936",,,"$77,501",,,"$7,917",,,,,,,,,"$78,949",,,,,,,,,,,"$609,034",,,,,,,,"$230,250",,,,,,,,,,,,"$166,211",,,"$20,070",,"$570,623",,,,,,,,,"$74,309",,,"$9,233",,,,,,,,,,"$1,075,175",,,"$242,999",,,,"$36,184",,"$53,090",,"$15,060","$1,277,790",,,,
0321440,,Welcome to the Roses (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,703,350",,,,,,,,,"$375,465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0411674,,Mondovino (2004),"$8,602","$68,638","$12,473",,,,,,,,,,,,,,,,,,,,,,,,,"$1,312,246","$64,303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,462",,,,,,,,,,,,"$104,983",,,,
0416320,,Match Point (2005),"$1,286,092","$3,160,514","$1,101,640",,,"$766,634",,"$1,634,140","$26,107","$8,103",,"$477,095",,,,,,"$100,440",,"$1,987,096",,,,,,,"$155,087","$10,289,606","$6,383,431","$2,089,900","$275,764","$54,376","$14,490",,,,"$10,793,551",,,,,,"$25,193","$33,604",,,"$9,466",,"$847,564",,,"$816,285",,"$236,642",,,"$733,585",,,,,"$716,922",,,,"$14,992",,"$357,929",,,,"$45,518",,,"$765,795","$9,142,118",,"$829,201","$2,114,177",,,,"$184,629","$118,521","$405,378","$8,453","$25,008","$4,370,254",,"$81,827",,
0384929,,The Dying Gaul (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,294",,,,,,,,,,,,,,,,,,,,,,,,,,
0445620,,Paradise Now (2005),"$128,803","$116,650","$27,591",,,"$36,865",,,,,,"$32,158",,,,,,,,"$3,078",,,,,"$19,560",,,"$361,635","$501,420","$23,200","$17,790",,,,,,,,,,,,,"$23,907",,,,,"$82,359",,,"$192,930",,,,,,,,,,,"$19,038",,,,,,,,"$27,211","$2,222",,"$2,140","$11,932","$233,775",,,,,,,,,,,,"$257,795",,,,
0363771,,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)","$4,663,562","$25,842,771","$3,356,567",,,"$5,687,583",,"$8,317,193","$259,261",,,"$2,683,520","$7,800,000",,,,,"$1,650,565",,"$5,652,970",,,,,"$183,612",,"$2,299,343","$33,829,693","$27,615,030","$2,085,600","$3,915,444",,"$532,232",,,,"$21,649,934",,"$57,301,079",,,,,"$237,237",,,,"$1,940,000","$22,508,488",,,"$6,168,428",,"$5,599,603",,,"$6,567,600",,,,,"$7,024,581",,,,"$202,155","$7,800,000","$8,098,706",,"$28,766",,,,"$2,521,435","$13,983,100","$22,545,083",,"$10,466,461","$4,693,960",,,,"$3,750,000","$2,357,400","$2,409,907","$1,170,518","$946,830","$77,933,064",,,,
