imdbId,imdbid,Movie Name,Argentina,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Canada,Chile,China,Colombia,Croatia,Czech Republic,Denmark,Domestic,East Africa,Ecuador,Egypt,Finland,France,Germany,Ghana,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Latvia,Lebanon,Lithuania,Malaysia,Mexico,Netherlands,New Zealand,Nigeria,Norway,Peru,Philippines,Poland,Portugal,Romania,Russia/CIS,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Trinidad & Tobago,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam
1817191,,Another Woman's Life (2012),,,,,,,"$157,618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673702,,A Cat in Paris (2010),,"$1,437",,,"$110,390",,"$39,517",,,,,,,,,,,,,,"$1,229,059",,,,,,,,,,,,,,,,,,,,,"$308,854",,,,,,,,,,,,,"$73,962",,,,,,,,,"$8,879",,,
1838544,,Gone (2012),"$91,357","$541,190","$77,339",,"$80,358","$25,414","$869,949",,,"$56,921","$630,000",,,,,,"$6,066","$16,665","$14,708",,"$202,032","$189,012",,"$60,371","$33,277","$34,038","$12,607",,,,,,,,"$61,691",,"$69,911","$693,421",,,,,"$51,180","$27,537","$304,212","$89,184",,"$1,035,035",,"$173,649",,,"$69,098",,"$1,173,154",,,,"$15,257",,"$167,110",,"$161,599","$925,917","$32,820","$93,251",
1630036,,Courageous (2011),"$48,157","$107,781",,,,"$11,606",,,,,,,,,,"$35,027,076","$10,958",,,,,,,,,,,,,,,,,,,,,"$19,047",,"$63,362","$24,084",,"$24,686",,,,,,,"$177,584",,,"$176,398",,,,,,,,,,,,,,
1636826,,Project X (2012),"$940,771","$4,450,311","$337,246",,"$1,802,668","$115,985","$413,031","$39,216",,"$330,143",,"$373,444","$42,090",,"$355,984",,"$9,319","$156,757",,"$327,020","$15,567,691","$4,306,920",,"$166,572",,"$122,472","$53,629",,,"$130,827","$1,484,339",,,,"$63,538",,,"$726,819","$1,878,508","$203,726",,"$223,677","$223,915",,"$311,738","$206,799",,"$3,385,202","$46,238",,"$26,204","$70,194","$204,227",,"$1,390,698","$432,961",,,,,,"$104,720","$526,897","$3,513,849","$70,238","$526,993",
1482459,,The Lorax (2012),"$1,528,691","$15,706,029","$1,077,926",,"$734,543","$163,374","$5,193,161","$97,065",,"$664,799",,"$1,927,023","$243,386","$241,524","$953,432","$214,373,500","$12,902","$726,523","$133,276","$809,524","$4,796,248","$4,158,900","$6,588","$638,846","$674,977","$392,014","$121,726","$120,258","$430,646","$1,303,770","$2,644,446",,"$8,182,759",,"$117,505",,"$942,241","$9,817,166","$2,477,417","$2,146,121","$31,461","$1,403,429","$919,534","$505,908","$1,092,924","$1,576,499",,"$15,864,074","$16,813","$1,601,837","$178,818","$190,298","$1,714,403","$1,859,560","$9,770,736","$992,725",,,"$368,282",,"$791,922","$1,045,174","$1,271,498","$12,428,587","$174,375","$1,930,953",
1053810,,The Big Year (2011),,,,,,,,,,,,,,,,,,,,,"$1,850","$79,389",,,,,,,,,"$364,348",,,,,,,,,,,,,,,,,,,,,,"$132,303",,"$77,108",,,,,,,,,"$320,280",,,
1591479,,Act of Valor (2012),,"$763,440","$153,307",,"$126,204","$2,364","$116,826","$30,516",,,,,,,"$11,073","$70,012,847",,,,,,"$582,072",,,"$634,699",,"$19,754",,,,"$2,907,547",,"$1,259,474",,"$62,225",,"$301,280","$479,572","$228,745",,,,"$53,917","$83,399",,"$71,137",,"$267,704",,"$924,542",,,"$21,945","$665,789","$859,812",,,,"$464,068",,,,"$459,979","$837,022",,"$98,140",
1860355,,Undefeated (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,017",,,,,,,,,,,,,,"$12,609",,,
1596350,,This Means War (2012),"$439,163","$8,377,261","$1,268,840","$12,369","$1,471,956","$120,419","$5,280,170","$308,734",,"$326,818",,"$1,053,017","$225,544","$234,940","$570,254",,"$32,697","$210,166","$384,489","$364,495","$2,810,148","$5,683,880",,"$194,219","$979,378","$333,050","$57,237",,,"$641,382","$560,455",,"$7,358,824",,"$387,081",,"$1,319,945","$4,577,973","$2,249,406","$643,257",,"$940,984","$642,949","$758,702","$390,574","$861,143",,"$12,968,824","$69,139","$1,513,769","$71,203","$158,100","$1,096,620","$5,858,061","$1,790,835","$1,175,438",,,"$486,384",,"$611,288","$1,103,234","$793,730","$7,979,125","$117,233","$688,518",
0401729,,John Carter (2012),"$2,915,604","$7,376,500","$1,120,944",,"$924,733","$444,998","$6,544,723","$560,026",,"$1,170,643",,"$1,982,059","$68,961","$286,309","$738,830",,"$41,770","$1,250,394","$213,547","$424,537","$8,939,150","$8,231,988",,"$543,533","$1,890,557","$564,168","$94,572",,"$1,744,360","$438,211","$3,570,912",,"$7,528,236",,"$183,577",,"$4,345,140","$12,093,015","$1,537,439","$749,937",,"$819,960","$1,395,122","$2,052,155","$1,544,024","$503,568",,"$33,369,163","$39,347","$2,070,634","$117,233","$48,131","$732,825","$6,485,533","$7,527,168","$1,315,899",,,"$2,341,291",,"$953,708","$2,826,302","$2,139,593","$7,431,120","$50,681","$2,984,453",
1288376,,When We Leave (2010),,,"$46,870",,"$104,551",,,,,,,"$52,870",,,,"$19,631",,,,,"$92,540","$946,745",,,,,,,,,,,,,,,,,"$11,890",,,,"$7,755",,"$7,884",,,,,,,,,,,,,,,,"$47,396",,,,,,
1646967,,The Art of Flight (2011),,"$42,398",,,,,,,,,,,,,,,,,,,,"$94,310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,824",,,,,,,,,,,,
1756750,,Starbuck (2011),,,"$73,803",,"$11,710",,,,,,"$100,000","$80,871",,,,,,,,,"$1,222,563","$745,119",,"$20,562","$50,855",,"$6,392",,,,"$80,595",,,,,,,,,"$36,732",,,,,,,,"$43,316",,,,,,,"$47,867",,,,,,,,,"$4,625",,,
0923869,,United Red Army (2007),,,,,,,,,,,,,,,,"$2,659",,,,,"$6,659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456635,,Goon (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,816,630",,,
1772250,,The Hidden Face (2011),,,,,,,,,,,,"$2,436,837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687901,,The Awakening (2011),,,,,,,"$276,928",,,,,"$215,123","$18,078",,,,,,,,,,,,"$120,397",,,,,,"$1,699,366",,,,"$15,253",,"$146,841","$555,601",,,,,"$41,231",,"$425,378","$2,305",,"$774,333",,"$74,998",,,,,"$931,823",,,,,,"$213,886",,"$115,880","$1,042,550",,,
1382725,,The Round Up (2010),,"$31,480",,,,,,,,,,,,,,,,,,,,,,,"$13,431",,,,,,,,,,,,,"$98,410",,"$38,030",,,,,,,,"$12,911",,,,,,,,,,,,,,,,,,"$36,876",
1366409,,Miral (2010),,,"$9,666",,,,,,,,,,,,,,,,,,"$145,944","$87,162",,,,,,,,,"$240,435",,,,,,,,,,,,,,,"$214,093",,,,"$5,280",,,"$3,157",,,,,,,,,,"$17,873","$35,813",,,
1535970,,The Ledge (2011),,,,,,,"$262,003",,,,,,,,,,,,,,,,,,,,,,,,"$177,963",,,,,,,,"$22,010",,,,,,,"$13,246",,"$739,387",,,,,,"$11,040",,,,,,,"$58,619",,"$13,147",,,,"$39,240"
1232829,,21 Jump Street (2012),"$231,172","$15,137,068","$496,971",,"$791,618","$26,046","$1,271,186","$121,995",,"$60,953",,"$146,952","$28,063",,"$945,076","$138,447,667","$18,408","$62,055","$54,613",,"$2,294,016","$3,325,905","$20,505","$291,188",,"$168,192","$94,098","$224,230","$1,022,246","$1,068,691","$62,751",,,,"$139,160",,,"$1,382,285","$1,882,985","$978,702","$86,760","$600,394","$148,495","$263,212","$171,953","$219,782",,"$5,144,204","$22,410","$465,730","$30,198","$30,252","$649,613",,"$1,384,231","$637,754",,,,,"$110,618","$440,798","$472,636","$16,045,775","$50,520","$678,524",
1588334,,"Jeff, Who Lives at Home (2011)",,,,,,,,,,,,,,,,,,,,,,"$107,455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,383",,,,,,,,,,,"$314,493",,,
2025506,,Blind (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,713,724",,,,,,,"$10,551",,,,,,
1592525,,Lockout (2012),,,"$79,788",,"$259,122",,,,,,,,"$12,377","$37,787","$20,642",,"$6,238",,,,"$4,005,013","$433,501",,,"$301,083",,"$11,970",,,,,,"$1,524,094",,"$30,800",,"$703,369",,"$157,507",,,,,"$174,833",,"$51,351",,"$2,989,548","$13,358","$155,825","$1,906",,"$37,832","$2,834,316","$1,308,175",,,,"$711,523",,"$191,728","$175,404","$496,090","$1,896,069",,,
1680114,,The Snowtown Murders (2011),,"$1,133,435",,,,,,,,,,,,,,,,,,,"$38,323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$169,177",,,
1702425,,Casa de mi Padre (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,418,059",,,,,,,,,,"$65,784",,,,,,,,,,,,,,,,"$53,626",,,
1927077,,Letters to Santa (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,605,088",,,,,,,,,,,,,,,,,,,,,,,,
1772925,,Jiro Dreams of Sushi (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$22,088",,,,,"$5,530",,,,,"$72,108",,,,,,,,,,,,,,"$40,660",,,
1667307,,Damsels in Distress (2011),,,,,,,,,,,,,,,,,,,,,"$67,995",,,,,,,,,,"$5,192",,,,,,,"$42,517",,,,,,,,,,,,,,,,,"$9,763","$1,991",,,,,,,,"$178,445",,,
1114712,,White Night Wedding (2008),,,,,,,,,,,,,,,,,,,,,"$24,648",,,,,,"$797,851",,,,,,,,,,,,,,,,,,,,,"$15,505",,,,,,,,,,,,,,,,,,,
1441952,,Salmon Fishing in the Yemen (2011),"$108,163","$4,438,468","$284,948",,"$142,496","$16,556","$158,720","$44,199",,"$39,157",,"$65,996","$14,215","$63,483","$150,628",,"$3,154",,"$3,202","$171,640","$241,793","$1,896,320","$198,883","$226,160","$84,798","$14,809","$1,427",,,,"$680,122",,"$178,283",,"$11,539",,"$25,284","$251,357","$161,030","$1,080,211",,"$90,741","$108,601",,"$246,428","$99,152",,,,"$113,537","$19,469",,"$359,404",,"$2,809,322","$288,306",,,"$84,349",,,,"$43,863","$9,562,192","$15,476",,
1646987,,Wrath of the Titans (2012),"$5,226,328","$5,607,623","$1,331,487",,"$1,484,244","$518,775","$15,869,618","$452,696",,"$2,434,959",,"$5,205,874","$209,038","$746,860","$561,479",,"$103,189","$1,439,874","$237,532","$194,981","$7,324,412","$8,208,218",,"$1,749,779","$1,440,350","$636,622","$71,276",,"$2,537,979","$444,454","$5,447,003",,"$7,638,624",,"$222,067",,"$3,714,136","$17,811,321","$1,357,923","$823,103",,"$602,908","$3,015,519","$3,394,375","$1,649,454","$702,649",,"$22,262,485","$125,335","$2,887,442","$121,256","$121,256","$994,048","$6,672,586","$7,926,162","$1,002,562",,,"$2,461,126",,"$2,445,418","$1,667,885","$1,666,953","$12,364,609","$206,110","$6,820,191",
1683526,,Detachment (2011),,,,,"$235,276",,,,,,,,,,,"$72,689",,,,,,,,,,,,,,,"$390,852",,,,,,,"$94,793","$194,122",,,,,,,"$82,188",,"$63,611",,,,,"$7,189",,"$468,537",,,,,,,,,"$79,453",,,
1707391,,4:44 Last Day on Earth (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$19,105",,"$33,945",,,,,,,,,,,,,,,,,,,
1034314,,Iron Sky (2012),,"$234,229","$378,220",,,,,,,,,,"$30,754","$60,803","$191,407",,,,,"$2,088,031",,"$4,391,367",,,"$48,575",,"$27,261",,,,"$147,056",,,,"$21,274",,,,,"$35,338",,"$448,965",,,"$379,389",,,"$444,792","$5,180","$20,855","$7,999","$24,035",,,"$23,189","$623,599",,,"$133,829",,,,"$72,341","$149,089",,,
1605630,,American Reunion (2012),"$3,140,887","$15,421,131","$4,265,768",,"$2,655,548","$143,568","$7,621,704","$304,083",,"$1,102,431",,"$1,743,512","$311,230","$956,812","$1,968,734",,"$22,107","$294,774","$71,756","$1,399,918","$12,658,743","$22,942,350","$4,825","$349,034","$607,067","$1,271,543","$148,109",,,"$1,455,705","$7,878,279",,,,"$271,983",,,"$6,251,720","$3,872,019","$993,515","$23,944","$3,114,528","$1,243,867","$402,921","$2,082,179","$2,190,462",,"$11,779,184","$130,663","$826,745","$386,466","$541,939","$1,048,111","$74,231","$6,499,276","$2,539,821",,,"$549,983",,"$1,449,785","$1,131,508",,"$25,867,816","$256,185","$2,865,151",
1899353,,The Raid: Redemption (2011),,"$233,670","$30,996",,"$62,054",,,,,,,,,,,,,,,"$20,376","$1,211,887","$499,939",,"$50,039","$154,709",,"$11,129",,,,,,,,,,"$44,708",,"$143,429","$117,105",,,,"$114,881",,,,"$249,853",,"$216,693",,,,,,,,,"$16,732",,"$108,430",,"$120,834","$1,635,868",,,
1259521,,The Cabin in the Woods (2011),"$742,359","$366,221","$343,291",,"$448,611","$58,366",,"$39,486",,"$242,430",,"$382,059","$20,467",,"$110,160","$42,073,277",,"$158,265",,"$202,317","$2,367,009","$1,723,749",,"$606,453","$380,028",,"$35,029",,,,"$1,527,772",,,,"$32,830",,"$440,855","$752,928","$794,643",$101,,"$495,037","$281,464","$180,368","$462,548","$125,323",,"$2,330,529",,"$410,389",,"$31,498",,"$1,388,307","$27,567","$164,704",,,"$682,390",,"$664,083",,"$415,533","$8,530,392",,,
1828995,,Delicacy (2011),"$145,995","$403,451","$148,568",,,,"$429,910",,,,,,,,"$49,424",,,,,"$14,343","$6,001,283","$477,416",,"$52,592","$84,987","$16,505",,,,,,,,,,,,"$247,033",,"$29,776",,,,,,"$53,312",,"$660,122",,"$34,438","$21,367",,,,"$1,543,794","$113,862",,,,,"$94,031",,,"$422,309","$54,318",,
1912398,,God Bless America (2011),,,,,,,,,,,,,,,,,,,,,"$162,116",,,,,,,,,,,,,,,,,,"$46,292","$2,860",,,,,,,,"$50,782",,,,,,,,,,,,,,,,"$9,280",,,
1021004,,Egg (2007),,,,,,,,,,,,,,,,,,,,,"$13,375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,841",,,,,,"$232,774",,,,,,
1398029,,The Day I Was Not Born (2010),,,,,,,"$86,561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980986,,Housefull 2 (2012),,"$479,954",,,,,,,,,,,,,,,,,,,,,,,,,,"$20,887,757",,,,,,,,,,,,"$210,712",,,,,,,,,,,,,,,,,,,,,,,,"$1,552,644",,,
1395025,,Agent Vinod (2012),,"$121,940",,,,,,,,,,,,,,,,,,,,,,,,,,"$8,159,415",,,,,,,,,,,,"$38,541",,,,,,,,,,,,,,,,,,,,,,,,"$502,780",,,
1445520,,Footnote (2011),"$70,154",,,,"$12,547",,"$51,516",,,,,,,,"$27,512",,,,,,"$65,282",,,,,,,,,,,,,,,,,"$80,548",,"$62,251",,,,,,,,"$14,704",,,,,,,"$36,586",,,,,,,,,,,"$22,401",
1550312,,Café de Flore (2011),,"$179,067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$73,560",,,,,,,,"$56,517",,,,,,,,,,,,,,,,,,,
1726589,,Life Happens (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,136",,,,,,,,,,,,,,,,,
1646973,,The Silent House (2010),"$252,927",,,,,"$27,059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$305,829",,,,,"$256,006",,,,,,,,,,,,,,,,,,,,,,"$112,616",,
1767382,,Silent House (2011),"$354,713",,,,,,"$254,043",,,"$167,923",,"$153,343",,,,,,,"$37,819",,,,,"$36,177",,,,,,,,,,,,,"$65,246","$980,483",,,,,"$246,968",,,"$21,883",,,,,,,,,,,,,,,"$92,722",,"$64,634","$680,524",,"$616,486",
0383010,,The Three Stooges (2012),"$848,651","$3,666,290",,,,,,,,"$80,056",,,,,,,,,,,"$1,684","$76,065",,,,,,,,,"$51,342",,,,,,"$399,876","$389,943",,"$153,106",,,"$419,499","$171,186",,,,,,"$298,154",,,"$21,256",,"$114,411",,,,"$19,153",,,,,"$2,537,705","$81,346","$133,697",
1486192,,The Raven (2012),"$510,630",,,,"$111,754","$25,229","$1,260,033",,,"$93,946",,"$197,644","$8,084","$79,944","$28,683",,,,"$34,396",,"$63,994",,,"$283,357","$319,222","$41,340","$17,003",,,,"$2,622,620",,"$2,573,374",,"$20,515",,,"$1,170,429","$98,430",,,"$61,107","$229,393",,,"$105,773",,,,"$72,211","$31,140",,"$79,817","$570,632","$1,350,678",,,,"$208,243",,"$253,349",,"$148,133","$953,758","$24,618","$41,594",
1307873,,The Big Bang (2010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,263",,,,,,,,,,,"$7,300",,,,,,,,,"$8,393",,,,,,,,"$139,035",,,,
1667353,,Mirror Mirror (2012),"$1,964,032","$6,097,147","$915,311",,"$839,371","$121,901","$9,127,201","$78,531",,"$639,967",,"$1,847,430","$115,508","$262,408","$1,680,434",,"$5,825",,,"$176,368","$6,906,282","$5,447,240",,"$850,301","$1,156,157","$288,634","$16,912",,,,"$6,571,936",,"$4,237,103",,"$167,319",,"$944,196","$6,564,879","$1,337,895","$536,120","$35,459","$631,842","$996,415","$672,559","$1,499,833","$454,535",,"$9,731,580","$34,216","$1,060,056","$223,328","$117,726","$880,030","$3,597,268","$4,790,092","$444,084",,,"$837,737",,"$391,584","$374,293","$702,475","$11,908,879","$96,640","$2,863,047",
1440129,,Battleship (2012),"$1,510,747","$10,194,275","$1,128,193",,"$1,447,151","$134,575","$3,773,080","$178,621",,"$664,911","$48,328,711","$1,478,203","$136,642","$310,095","$629,098",,"$34,129","$417,851","$247,803","$251,827","$8,918,606","$9,546,461","$10,862","$623,133","$2,490,367","$430,553","$83,333","$1,790,632","$3,762,420","$383,777","$5,747,869",,"$18,128,606",,"$128,535",,"$6,415,419","$9,633,057","$1,546,652","$1,201,129","$83,416","$1,201,917","$1,252,260","$2,851,193","$931,981","$619,169",,"$21,998,643","$32,373","$4,189,981","$84,325","$92,908","$915,979","$14,552,031","$5,280,066","$1,437,234",,,"$4,817,092",,"$1,440,285","$1,994,042","$1,703,604","$12,216,671","$49,055","$2,461,566",
1641410,,Terraferma (2011),,,,,"$39,943",,"$46,114",,,,,,,,,,,,,"$23,465",,,,,,,,,,,"$2,141,333",,,,,,,,,,,,,,,"$5,581",,"$7,075",,,,,,,"$59,795",,,,,,,,,,,,
1618447,,Goodbye First Love (2011),,,,,"$4,087",,"$51,017",,,,,,,,,,,,,,,,,,,,,,,,"$119,170",,,,,,,,,,,,,,,"$10,846",,,,,,,,,"$57,776",,,,,,"$26,799",,,"$150,218",,,
1412386,,The Best Exotic Marigold Hotel (2011),"$377,570","$34,891,790","$644,061",,"$714,458",$969,"$770,986",,,"$92,381",,"$110,457","$30,228","$53,455","$619,482","$46,412,041","$23,322",,,"$307,342","$1,857,366","$6,006,224",,"$102,184","$347,837","$104,239",,"$193,795",,"$289,481","$1,110,398",,,,"$26,551",,,"$677,940","$643,970",$17,,"$797,460","$50,908",,"$131,777","$406,557",,"$669,531","$16,132","$212,619","$41,360","$59,119","$1,024,157","$200,757","$4,337,747","$1,250,067",,,,,"$68,780",,"$113,238","$32,545,467","$88,791","$250,405",
1332134,,King of Devil's Island (2010),,,"$3,808",,"$2,797",,,,,,,,,,,,,,,,"$17,297","$80,420",,,,,,,,,,,,,,,,,,,,"$4,171,990",,,,,,,,,,,,,"$71,273",,,,,,,,,"$5,191",,,
1407084,,Twelve (2010),,,"$163,871",,"$188,447",,,,,,,,,,,,,,"$3,751",,"$1,195,052","$751,987",,,,,,,,,,,,,"$15,881",,,,,,,,,,,,,,,,,,,,"$67,559",,,,,,,,"$77,727",,,,
1821593,,Bullhead (2011),,,,,"$4,093,863",,,,,,,,,,,,,,,,"$156,884",,,,,,,,,,,,,,,,,,"$26,677",,,,,,,,,,,,,,,,,,,,,,,,,"$53,883",,,
