imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Baltic States,Bangladesh,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,Estonia,Finland,France,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lebanon/United Arab Emirates,Lesser Antilles,Lithuania,Malaysia,Malta,Mexico,Middle East,Middle East Other,Middle East/UAE,Netherlands,New Zealand,Nigeria,Norway,Oman,Palestine,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Russia/CIS/Ukraine,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0319262,,The Day After Tomorrow (2004),"$3,515,848",,"$14,214,949","$3,850,199",,,,"$4,901,536","$198,167","$7,082,318","$407,879",,"$2,337,251","$2,337,251","$9,839,826","$1,660,866","$296,636",,,"$1,028,857",,"$2,984,074",,"$276,568",,"$630,699","$239,679","$290,026","$1,997,938","$17,860,809","$31,370,281","$3,407,795","$5,447,484","$1,894,899","$355,595","$2,231,758","$1,276,023","$1,516,383","$13,504,850","$123,633","$47,305,117",,,,"$215,569","$329,839",,"$279,921","$215,270","$1,991,700",,"$19,014,036",,,,"$5,503,626","$2,136,465",,"$3,321,419",,,"$1,534,816","$2,478,794","$3,205,370","$1,944,365","$2,985,589",,"$173,752","$9,970,906","$9,849,595",,"$257,983","$1,927,897",,"$355,189","$2,537,441","$16,099,393","$17,374,485","$4,726,733","$4,441,152","$11,459,528","$3,009,050","$2,667,049","$1,209,191","$1,559,459","$46,319,266","$211,073","$2,207,657",,
0350028,,Raising Helen (2004),,,"$3,461,693","$133,810",,,,,,,,,,"$15,150",,,,,,"$23,736",,"$78,332",,,,,"$5,444",,"$20,186","$94,668","$2,073,165","$72,950",,,"$54,406",,"$60,318",,"$696,716",,,,,,,"$43,047",,,,,,"$1,011,926",,,,"$543,833","$359,679",,"$118,009",,,,,"$32,995","$101,448",,,"$17,276",,"$1,002,306",,,,,,"$400,443",,"$497,678","$248,181",,,,,,"$62,305","$894,222",,,,
0367085,,Soul Plane (2004),,,"$31,339",,,,,,,,,,,,,,,,,,,,,,,,,,,$522,"$155,278",,,,,,,,,,,,,,,"$23,688",,,,,,,,,,,"$103,908",,,,,,,,,,,,,,,,,,,,,"$16,694",,,,,,,"$108,708","$188,308",,,,
0323298,,The Mother (2003),,,"$133,933","$16,850",,,,,,,,,,,,,,,,"$5,030",,,,,,,,,"$41,413",,"$173,978",,,,,,,,"$221,416",,,,,,,,,,,,,,,,,"$31,957","$92,281",,"$10,858",,,,,,,,,,,,,,,,,,,"$195,124",,,,,,,,"$226,579",,,,
0332375,,Saved! (2004),"$10,448",,"$225,685",,,,,,,,,,,"$16,382",,,,,,,,,,,,,,,"$11,201","$52,554","$93,019",,"$3,859",,"$1,431",,,,"$21,510",,,,,,,,,,,,,"$337,461",,,,,"$15,113",,"$32,384",,,,,,"$14,189",,,,,,,,,,,,,"$214,170",,,,,,,,"$285,521",,,,
0324197,,Time of the Wolf (2003),,,,"$78,559",,,,,,,,,,,,,,,,,,,,,,,,,,"$106,394",,,,,,,,,"$12,321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,022",,,,,,,,,,,,
0304141,,Harry Potter and the Prisoner of Azkaban (2004),"$2,625,755",,"$23,194,733","$5,051,042",,,,"$7,529,113","$80,000","$6,900,000","$207,460",,,"$1,701,690","$2,500,000","$569,000",,,,"$2,199,112",,"$6,712,119","$250,105,651",,,,"$175,794",,"$3,148,777","$46,969,203","$48,684,339","$3,063,600","$4,339,688","$2,102,077","$499,141","$2,300,000","$515,000","$530,000","$19,460,874",,"$121,600,000",,,,,"$186,180",,,,,,"$14,683,454",,,,"$18,887,820","$3,814,528",,"$6,400,119",,,,,"$3,901,449","$2,025,293",,,"$223,948","$7,876,076","$3,546,269",,"$196,119",,"$1,886",,"$2,501,299","$10,435,075","$19,996,675","$8,311,449","$6,863,760","$5,741,559","$3,950,100","$2,722,888","$10,080","$1,026,143","$58,324,403",,"$321,000","$77,334",
0297284,,Mindhunters (2004),,,,"$320,015",,,,"$964,103",,,"$39,348",,,,,,,,,,,,,,,,"$7,624",,"$161,388","$675,946","$2,399,571",,"$259,024",,"$28,409",,,,"$2,449,850",,,,,,,"$46,955",,,,,,"$1,589,256",,,,"$884,189",,,,,,,,,"$443,187",,,,,"$706,228",,$888,,,,,,"$5,228,542",,,,,"$301,882",,"$161,680",,,,,
0363226,,The Blind Swordsman: Zatoichi (2003),"$84,647",,"$245,765","$75,789",,,,"$51,235",,"$70,250","$7,291",,,"$34,612",,,,,,"$44,569",,"$45,778","$1,118,163",,,,,,,"$2,250,694","$627,243",,"$47,918","$20,675",,,,,"$892,112",,"$23,696,316",,,,,,,,,,,"$15,272",,,,"$60,831",,,"$131,158",,,,,"$180,762",,,,"$1,250",,"$481,979",,"$27,441",,,,,"$152,650","$601,836","$25,937",,,,,,,"$1,317,197",,,,
0296572,,The Chronicles of Riddick (2004),"$198,405",,"$2,679,001","$808,727",,,,"$868,634",,"$561,887","$63,638",,"$305,733","$84,651",,"$75,546",,,"$34,257","$133,370","$147,058","$396,478",,,,"$21,832","$18,485",,"$154,047","$5,275,829","$4,985,796","$200,563","$215,299","$349,502","$99,298","$55,265","$229,744","$145,188","$3,169,609",,"$11,797,032",,"$12,320",,,"$22,668",,,,"$394,479",,"$1,451,271",,,,"$574,866","$539,605",,"$491,629",,,"$61,106","$594,866","$172,347","$1,011,508",,,"$81,749",,"$3,310,000",,,"$416,916",,,"$606,970","$1,400,000","$5,122,610","$162,422","$622,262","$368,049","$739,925","$673,240",,"$398,732","$5,622,927",,"$212,181",,
0356634,,Garfield (2004),"$1,529,752",,"$7,460,166","$2,149,420",,,,"$2,902,270","$74,053","$6,478,617","$136,845",,"$1,131,499","$1,008,962","$2,600,723","$1,135,054","$137,199",,,"$791,392","$980,759","$2,277,092",,"$128,218",,"$299,602","$53,786","$119,858","$1,026,472","$7,971,284","$8,897,147","$1,361,693","$1,096,081","$1,422,763","$282,730","$192,796","$157,603","$837,884","$5,481,893","$36,517","$1,404,352",,,,"$119,847","$154,810",,"$91,670","$103,435","$224,389",,"$7,724,447",,,,"$1,590,726","$1,557,158",,"$1,759,640",,,"$805,849","$381,973","$2,219,234","$1,401,190","$1,180,452",,"$76,304","$2,040,346","$1,977,372",,"$107,145","$679,271",,"$336,722","$1,553,028","$1,646,637","$10,146,181","$2,405,248","$2,587,330","$1,090,203","$703,201","$1,326,866","$1,245,045","$368,804","$17,407,787","$177,832","$1,048,204",,
0327162,,The Stepford Wives (2004),"$174,162",,"$4,418,044","$912,710",,,,"$779,412",,"$798,421","$17,516",,"$152,648","$67,465",,"$102,973","$62,228",,"$54,217","$39,048","$168,591","$288,053","$59,484,742",,,"$51,190","$16,103","$34,457","$237,371","$2,257,683","$3,691,372","$933,069","$77,766","$188,806","$54,583",,"$74,956","$390,997","$3,036,950",,"$779,951",,"$13,303",,"$35,462","$40,499",,,"$31,647","$52,563",,"$1,776,809",,,"$119,997","$393,671","$513,364",,"$364,328",,,"$108,878","$200,495","$377,975","$689,749",,,"$77,362","$1,646,400","$1,825,376",,"$15,061","$236,302",,"$47,161","$279,822","$1,132,197","$3,684,237","$295,851","$759,083","$406,698","$128,755","$618,098","$197,789","$66,197","$7,784,785",,"$104,729",,
0363235,,Bright Future (2002),,,,,,,,,,,,,,,,,,,,,,,"$5,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$23,297",,,,,,,,,,,,,
0374900,,Napoleon Dynamite (2004),,,"$386,604",,,,,,,,,,,,,,,,,,,,"$44,540,956",,,,,,,,"$20,790",,,,,,,,,,,,,,,,,,,,,,,,,,"$10,382",,,,,,,,,,,,,,,,,,,"$11,617",,"$6,003",,,,,,,,"$1,091,140",,,,
0041452,,The Heiress (1949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390521,,Super Size Me (2004),"$30,985",,"$2,016,222","$412,396",,,,"$120,544",,,,,,"$17,217",,,,,,"$10,976",,"$323,849",,,,,,,"$77,962","$867,054","$1,979,023","$22,500","$59,154","$31,343","$19,890",,,,"$98,831",,,,,,,,,,,,,"$124,357",,,,"$106,614",,,"$296,361",,,,,,"$8,755",,,,,,,,,,,,,"$147,523","$28,143","$289,870","$23,798",,,,,"$1,995,967",,,,
0095037,,"Distant Voices, Still Lives (1988)",,,,,,,,,,,,,,,,,,,,,,,"$693,563",,,,,,,"$7,598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$70,584",,,,
0196069,,Samsara (2001),,,"$220,008","$114,914",,,,,,,,,,,,,,,,"$2,929",,,,,,,,,,"$1,191,882","$318,342","$30,400","$46,271",,,,,,"$957,003",,,,,,,,,,,,,,,,,"$243,497","$92,963",,,,,,,,,,,,,,,,,,,,,,,,"$30,158",,,,,,,,,
0044008,,A Christmas Carol (1951),,,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0038733,,A Matter of Life and Death (1946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$124,241",,,,
0022835,,Dr. Jekyll and Mr. Hyde (1931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,098",,,,
0047086,,The High and the Mighty (1954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,334",,,,,,,,,,,,,
0327437,,Around the World in 80 Days (2004),,,"$1,266,493","$922,891",,,,"$615,931",,,"$51,135","$21,903",,"$47,044",,,,,,"$319,636",,"$105,233","$24,008,137",,,,"$26,008",,"$406,276","$3,977,622","$9,478,069","$223,100","$404,129","$384,223","$66,999",,,,"$1,890,359",,"$1,032,816",,,,,"$164,904",,,,"$422,000",,"$1,037,041",,,,"$2,504,898",,,"$56,936",,,,,"$887,827","$480,844",,,"$19,064",,"$2,642,213",,"$46,941","$310,000","$39,571",,"$520,839",,"$3,354,144","$31,469","$1,056,711","$221,000","$530,600","$86,592",,"$636,062","$7,719,618",,,,
0364725,,Dodgeball: A True Underdog Story (2004),,,"$6,512,128","$619,211",,,,"$713,955",,"$604,029","$49,001",,"$170,062","$13,263",,"$119,631","$29,719",,,"$35,698","$59,991","$501,204",,"$14,857",,"$91,710",,"$21,045","$353,350","$1,958,250","$3,994,436","$306,157","$185,201","$211,437","$174,060","$51,283","$48,546","$197,436","$1,659,661","$7,467","$579,396",,,,"$25,486","$46,286",,"$36,473","$16,208","$122,447",,"$1,345,365",,,,"$342,137","$953,244",,"$601,348",,,"$79,128","$237,986","$62,924","$234,700","$249,681",,"$29,704","$1,166,121","$1,165,377",,"$23,070","$590,487",,"$81,858","$597,316","$56,822","$6,126,567","$625,607","$447,828","$722,175","$171,624","$99,049",,"$174,602","$18,111,160",,"$271,527",,
0362227,,The Terminal (2004),"$1,087,743",,"$3,093,176","$1,924,242",,,,"$2,065,986",,"$2,775,283","$59,317",,"$678,928","$136,005","$460,000","$584,240","$73,356",,"$91,472","$276,327","$371,664","$611,382","$77,872,883",,,"$102,774","$54,291","$99,973","$395,689","$7,599,995","$13,855,431","$1,299,649","$1,772,278","$556,450","$104,240","$504,719","$341,382","$760,007","$9,164,434",,"$39,681,262",,"$31,162",,"$67,830","$168,404",,,"$64,342","$179,296",,"$4,186,727",,,"$449,332","$1,420,098","$608,378",,"$544,942",,,"$261,157","$517,734","$1,243,695","$1,346,369",,,"$112,734",,"$1,825,820",,"$41,524","$724,825",,"$127,633","$635,412","$7,356,202","$6,448,787","$1,199,967","$3,991,672","$2,020,641","$743,001","$1,280,026","$262,062","$330,503","$11,911,838",,"$543,393",,
0377752,,Dear Frankie (2004),"$30,396",,"$102,889",,,,,,,,,,,"$52,521",,,,,,,,,,,,,,,,,"$460,782",,"$13,560",,,,,,"$42,624",,,,,,,,,,,,,"$189,449",,,,,"$123,746",,,,,,,,"$5,887",,,,,"$32,454",,,,,,,,"$281,066",,,,,,,,"$303,430",,,,
0381707,,White Chicks (2004),,,"$3,569,265","$419,144","$86,344",,,"$1,388,029","$26,319","$2,286,539","$103,390","$493,808",,"$80,023",,"$269,362","$29,960",,,,,,,,"$45,020","$145,066","$30,044","$28,416","$50,301","$2,488,476","$2,814,400",,,"$107,490","$105,152","$11,012",,,"$753,633",,,"$52,822",,"$100,088","$92,330","$62,247",,,"$58,545","$298,644",,"$4,411,313",,,,"$2,271,297","$669,813","$43,116","$89,788","$25,999",,"$224,513","$342,827",,"$458,814",,"$82,976","$82,726","$1,363,467","$1,338,460",,,"$904,723",,"$168,372","$997,267","$643,835","$3,379,297",,"$367,696","$241,235","$443,630","$53,597",,"$462,692","$6,464,664","$23,362","$717,765",,
0348593,,The Door in the Floor (2004),"$141,198",,"$378,980","$78,835",,,,"$39,921",,,,,,"$49,058",,,"$6,955",,,"$29,603",,"$158,162",,,,,,,"$9,545",,"$628,326","$40,950",,,"$8,293",,,,"$68,428",,,,,,,,,,,,,"$373,481",,,,,"$25,704",,"$62,627",,,,,,"$48,262",,,,,"$10,859",,,,"$3,735",,,,"$519,995","$24,044",,,,,,,"$108,227",,,,
0332280,,The Notebook (2004),"$160,727",,"$4,403,485","$205,809",,,,"$264,771","$7,490","$556,061",,,"$98,320","$108,472",,"$141,365",,,,,,,"$81,417,274",,,,"$6,574",,,"$604,112","$1,185,450","$162,108","$280,998",,"$82,776",,"$165,288","$362,289","$305,591",,"$11,998,814",,,,,"$209,989",,,,,,"$2,809,057",,,,"$109,591","$626,708",,"$7,078",,,"$67,763","$252,438","$87,297","$421,251","$146,820",,,"$376,245","$388,157",,"$19,049","$129,645",,,"$552,329","$4,238,503","$1,851,380","$214,307","$302,583","$426,367","$39,238",,"$65,865","$81,321","$2,164,771",,"$88,573",,"$37,015"
0338512,,Two Brothers (2004),,,"$289,856","$505,158",,,,"$106,110","$1,958",,,,,"$2,277","$915,773",,,,,,,"$214,122","$19,176,754",,,,,"$16,799","$190,097","$21,800,466","$2,071,491",,,,"$28,966",,,,"$976,065",,"$5,989,285",,,,"$18,965","$10,807",,,"$18,217",,,"$486,408",,,"$52,115","$209,421","$62,004",,"$400,140",,,,"$6,082",,,,,,,"$90,322","$134,091","$11,095",,,"$57,788",,"$931,153","$2,208,775","$226,722","$850,119",,,,,"$31,640","$2,872,859",,,,
0352277,,De-Lovely (2004),"$88,484",,"$1,113,338",,,,,"$24,508",,"$126,627",,,,,,,,,,,,"$7,332",,,,,,,"$39,347","$80,865","$152,856","$17,830","$26,778",,,,,"$45,828","$257,874","$1,173","$942,086",,,,,"$10,149",,"$3,579",,,,"$71,390",,,,"$58,908","$214,423",,"$31,423",,,,,"$11,393","$76,038","$8,165",,"$7,910",,"$64,082",,"$13,461","$35,966",,,"$197,181",,"$376,305","$24,716","$69,965",,,,,,"$824,807",,,,
0331525,,The Intended (2002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$8,184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0297753,,Kaena: The Prophecy (2003),,,,,,,,,,,,,,,,,,,,,,,"$8,593",,,,,,,"$457,025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0366943,,Reconstruction (2003),"$113,758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$24,059","$14,600",,,,,,,,,,,,,,,,,,,,"$82,720",,,,,,,"$57,213",,,,,"$15,241",,,,,,"$90,000",,,,,,,,,,,,,,,,,,,,
0339840,,Undead (2003),,,"$96,919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,262",,,,
0250468,,Killing Me Softly (2002),"$9,394",,"$59,034",,,,,,,"$275,155",,,,"$9,973",,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,506,151",,,,,,,,,,,"$72,404",,,,,,,,,,,,,,,,,,"$196,621",,,,,,,,,,,,,,,,,,,,
0282552,,Steal (2002),,,,"$81,126",,,,,,,,,,,,,,,,"$44,573",,,,,,,,,,"$3,806,717","$373,592",,,"$34,872",,,,,"$69,511",,"$443,556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$618,702",,,,,,,"$1,821,505","$107,285",,,,,,,,"$39,823",,,,
0295721,,Taxi 3 (2003),,,,,,,,,,,"$63,292",,,,,,,,,"$166,201",,,,,,,,,,"$35,752,480",,,,"$683,127",,,,,,,"$6,395,446",,,,,,,,,,,,,,,"$50,187",,,,,,,,"$304,492",,,,,,"$3,000,000",,,,,,,,"$1,094,052",,,"$865,959",,"$160,625",,,,,,,
0388473,,Tokyo Godfathers (2003),,,,,,,,,,,,,,,,,,,,,,,"$367,131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$67,207",,,,"$18,795",,,,,,,,,
0361596,,Fahrenheit 9/11 (2004),"$934,686",,"$5,870,458","$1,757,276",,,,"$2,495,502",,"$1,600,000","$10,221",,,"$284,767",,,,,,"$82,698",,"$1,517,194",,,,,"$99,888",,"$770,297","$16,056,988","$7,371,716","$673,300","$170,135","$106,328","$99,006",,,,"$10,804,918",,"$14,962,627",,,,,"$79,085",,,,,,"$2,193,914",,,,"$1,914,181","$1,094,075",,"$1,555,190",,,,,"$447,594","$508,234",,,"$29,547",,"$317,781",,"$43,785",,,,"$573,626","$1,900,000","$4,281,166","$1,371,337","$4,084,465","$52,336",,"$237,561",,"$534,890","$12,170,145",,,,
0087597,,The Last Starfighter (1984),,,,,,,,,,,,,,,,,,,,,,,"$28,733,290",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0316654,,Spider-Man 2 (2004),"$3,492,232","$73,000","$17,818,025","$3,160,162","$286,073",,,"$3,241,725","$233,338","$16,082,948","$138,476",,"$2,773,653","$2,023,676","$6,102,882","$2,355,000","$2,223,027","$84,723",,"$753,241",,"$3,875,811",,"$358,136","$183,959","$719,858","$259,703","$113,144","$1,979,552","$40,240,290","$24,265,440","$3,499,426","$4,171,311","$876,619","$431,982","$6,566,330","$2,327,389","$1,348,697","$24,458,623","$544,933","$59,587,229","$181,384",,"$53,003","$107,578","$394,733",,,"$94,557","$3,115,007",,"$20,582,311",,,,"$2,988,820","$2,863,889","$78,488","$4,080,729","$71,939",,"$1,407,776","$4,044,251","$958,651","$2,950,491",,"$139,999","$177,567","$8,925,530","$8,950,760",,"$173,271","$3,215,114","$149,840","$195,669","$3,104,811","$13,037,416","$18,828,209","$5,475,353","$4,157,010","$8,158,504","$4,351,194","$3,077,044",,"$1,301,866","$49,702,580","$257,052","$1,387,619",,
0381681,,Before Sunset (2004),"$568,003",,"$704,568","$394,747",,,,,,"$44,700",,,,"$238,779",,,,,,"$20,690",,"$262,462","$5,820,649",,,,,,"$219,264","$154,662","$1,621,015","$403,550","$70,742",,"$10,281",,,,"$174,333",,,,,,,,,,,,,"$363,713",,,,"$101,206",$38,,"$167,492",,,,"$54,100",,"$229,060",,,,,,,,,,,,"$797,788","$996,250","$60,883","$525,957","$103,349",,,,"$33,207","$1,708,271",,,,
0331952,,The Clearing (2004),"$160,478",,"$61,504",,,,,"$96,430",,"$192,345",,"$50,467",,"$18,366",,"$67,296",,,,,,,,,,"$21,723",,,,"$266,694","$390,730","$136,948",,,,,,,"$248,017","$9,927",,,,,,"$5,831",,"$9,774",,,,"$1,060,106","$20,813",,,"$29,710","$21,306",,,,,"$46,853",,,"$39,266","$40,937",,"$13,418",,,,,,,,"$52,185","$3,271","$3,310,979",,,,,"$86,969",,,,"$10,587",,,
0349683,,King Arthur (2004),"$1,393,218",,"$6,597,737","$1,479,009",,,,"$2,399,649",,"$3,200,000","$162,230",,,"$494,226","$869,000",,,,,"$430,766",,"$1,860,104",,,,,"$108,379",,"$898,070","$10,732,153","$11,054,041",,"$512,018","$397,292","$145,740",,,,"$7,415,146",,"$16,783,990",,,,,"$260,586",,,,,,"$5,842,297",,,,"$2,596,624","$925,144",,"$1,756,112",,,,,"$1,240,167","$1,173,226",,,"$137,853",,"$5,642,392",,"$29,342",,,,"$1,040,939",,"$12,710,589","$3,899,112","$1,757,000","$1,116,500","$1,175,500","$1,635,792",,"$616,902","$12,848,085",,,,
0357413,,Anchorman: The Legend of Ron Burgundy (2004),,,"$1,757,509",,,,,,,"$46,232",,,,,,,,,,,,"$9,780","$85,288,303",,,,,,"$12,793","$20,819","$10,947",,,,"$90,627",,,,,,,,,,,"$3,688",,,,,,"$82,017",,,"$47,689",,"$182,573",,"$23,027",,,,,,,,,,,"$36,349",,,,,,"$39,964",,"$10,751","$24,220",,,,,,"$47,111","$2,974,968",,,,
0368975,,Sleepover (2004),,,"$18,091",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$110,461",,,,,,,,,,,,,,,,,,,,,"$236,882",,,,,"$55,418",,,,,,,,,,,,,,,,,,,"$42,953",,,,,,,,,,"$242,827",,,,
0356470,,A Cinderella Story (2004),"$89,220",,"$3,418,229","$410,969",,,,,,"$200,000",,,,"$88,293",,,,,,,,,,,,,,,,,"$762,348",,,,"$78,896",,,,"$16,010",,,,,,,,,,,,,"$3,563,653",,,,"$938,066","$441,147",,,,,,"$133,000",,"$34,628",,,,,"$471,499",,,,,,"$616,697",,,,,"$109,374","$241,400",,,"$34,354","$6,978,479",,,,
0343818,,"I, Robot (2004)","$729,731",,"$9,406,838","$2,555,754",,,,"$2,787,033","$84,266","$3,050,420","$251,862",,"$651,017","$431,666","$1,662,020","$784,537","$127,130",,,"$439,144",,"$1,560,636",,"$121,909",,"$215,858","$113,807","$79,334","$504,041","$15,816,802","$18,447,757","$823,194","$2,004,980","$651,164","$163,818","$566,764","$369,457","$718,952","$5,724,251","$130,053","$33,898,636",,,,"$72,509","$157,109",,"$195,348","$53,299","$673,589",,"$5,921,636",,,,"$2,583,172","$1,288,258",,"$1,417,891",,,"$457,825","$933,318","$889,113","$1,159,756","$1,684,756",,"$112,771","$5,990,189","$5,880,344",,"$62,073","$1,216,660",,"$114,340","$1,417,163","$8,835,733","$15,813,748","$2,391,943","$2,156,863","$5,157,441","$1,835,159","$671,518",,"$782,385","$32,993,462","$41,583","$499,090",,
0390221,,Maria Full of Grace (2004),"$203,379",,"$569,280","$26,102",,,,"$176,153",,,,,,"$113,787",,,"$7,780",,,,,"$126,510",,,,,,,,"$1,156,272","$496,553",,,,"$11,084",,,,"$190,746",,,,,,,,,,,,,"$261,939",,,,"$110,355","$88,579",,"$27,286",,,,,,,,,,,,,"$3,937",,,"$6,001",,,"$388,944",,"$664,508",,,,,,"$1,302,826","$16,591","$116,393",,
0056085,,How the West Was Won (1962),,,,,,,,,,,,,,,,,,,,,,,"$76,729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0074916,,Mr. Klein (1976),,,,,,,,,,,,,,,,,,,,,,,"$213,769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,969",,,,,,,,,,,,,,,,,,,,,,,,,
0372183,,The Bourne Supremacy (2004),"$503,188",,"$11,273,582","$1,247,590",,,,"$2,016,359",,"$1,678,580","$74,727",,"$578,928","$128,371","$1,809,631","$353,706","$96,379",,"$56,460","$92,248",,"$996,578","$176,241,941",,,"$69,029","$104,460","$55,304","$564,156","$7,780,278","$8,547,991","$1,277,731","$699,555","$315,391","$201,847","$328,954","$371,477","$566,369","$4,613,537",,"$11,505,857",,"$46,232",,"$43,892","$104,933",,,"$47,015","$221,851",,"$2,820,749",,,"$1,011,515","$2,212,250","$1,461,811",,"$1,655,826",,,"$196,181","$652,277","$476,364","$699,554",,,"$81,565","$1,660,680","$2,301,918",,"$38,666","$710,249",,"$124,828","$1,506,842","$3,152,215","$5,844,113","$1,620,885","$1,696,534","$2,036,226","$797,292","$821,953","$275,771","$503,704","$21,582,129",,"$279,045",,
0327554,,Catwoman (2004),"$163,980",,"$1,986,194","$680,336",,,,"$477,811",,"$1,200,000","$83,749",,,"$72,166",,,,,,"$20,917",,"$189,819",,,,,"$25,936",,"$19,270","$5,203,046","$1,909,686","$576,100","$182,282","$80,931","$81,243",,"$202,000",,"$2,319,367",,"$3,056,955",,,,,"$56,745",,,,,,"$2,955,114",,,,"$580,261","$313,233",,"$15,126",,,,"$440,000","$41,072","$345,309","$356,000",,,,"$1,987,691",,"$31,327","$234,803",,,"$680,137",,"$4,059,937",,"$480,875","$292,242","$582,900","$353,865",,"$283,845","$2,562,405",,,,
0359423,,A Home at the End of the World (2004),,,"$9,669","$26,481",,,,,,,,,,,,,,,,,,,"$1,029,872",,,,,,,,"$86,195","$24,000",,,,,,,"$86,338",,,,,,,,,,,,,,,,,"$15,119",,,,,,,,,"$30,706",,,,,,,,,,,,,"$95,698",,,,,,,,"$144,877",,,,
0023563,,The Testament of Dr. Mabuse (1933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,149",,,,,,,,,,,,
0245157,,Zus & Zo (2001),"$64,758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$28,958",,,,"$138,035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
