imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,E/W Africa,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Ghana,Greece,Greece and Cyprus,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kuwait,Laos,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia/CIS,S/E/W Africa,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Trinidad & Tobago,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam
0969307,,The Visitor (2008),,,,,,$798,,,,,,,,,,,,,,,,,,,,,,,"$6,611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$304,902",,,,
0462465,,Outlander (2008),,,,,,,,,,,,,,,"$42,569",,,,,,,,,,,"$47,811",,,,,,,,,"$46,280",,,,,,"$1,662,491",,,,"$280,325",,"$38,417","$24,546",,"$12,475","$265,755","$700,694",,,,,"$20,229",,,,,,"$50,669",,,,,,,"$160,105",,,,,,"$2,685,324","$9,032",,,,,"$69,160","$294,984",,"$143,156",,"$262,436","$52,237",,,
0393329,,Go Go Tales (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$29,086",,,,,,,,,,,"$849,766",,,,,,,,,,,,,,,,,,,,,,"$16,708",,,,"$40,982",,,,,,,,,,,,,,,,,,,,,,,,
1053859,,The Grudge 3 (2009),,,,,,,"$25,034",,,,,,,,,,,,,,,,,,"$37,973",,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,155,992",,,,,,,,"$182,970","$252,314",,,,,,,,,,,,,,"$1,162",,,,,,,,,,,,,,,,
1020530,,Eden Lake (2008),"$65,011",,,,,"$87,980",$672,,,,,"$99,461",,"$99,461",,,,,,,"$7,321",,,,,,,,,"$739,369",,,,,,,,,,,,,,,,,,,,,"$207,859","$191,077",,"$77,707",,,,,,"$121,056",,,"$26,984",,,,"$668,662",,,"$53,861",,,,,,,"$85,967",,,,,"$14,136",,,"$190,173",,"$145,776","$870,103",,"$232,033",
0327597,,Coraline (2009),"$141,818",,"$3,553,861","$365,019",,"$501,453","$14,982","$1,232,769","$41,839","$52,085","$246,145","$332,484",,"$410,074","$58,280",,,"$76,105",,,"$82,435,595",,,,"$261,989","$17,051","$40,402",,"$201,495","$3,037,196","$1,725,615",,"$142,150",,"$701,587","$75,925","$27,221",,,"$341,195","$4,957,811",,"$2,401,658",,,,"$32,575","$52,747",,"$51,771",,"$4,649,053",,"$344,879","$320,519","$1,632","$252,490",,,"$245,332",,"$522,039","$634,553",,,"$79,498","$1,723,252",,"$39,426","$242,744",,"$60,658","$206,091",,"$1,149,300","$4,038,107","$264,767",,,,,,,,"$309,735","$203,758","$171,880","$12,224,289","$17,045","$545,266",
1183252,,Chocolate (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$502,074",,,,,,,,,,,,,,,,"$247,808",,,,,,,,,,,,,,,,,,,"$377,555",,,,,,,,,,,,"$6,940","$2,029,792",,,,,,,,
0961728,,The Escapist (2008),,,"$9,849",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$24,893","$34,853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,484","$283,656",,,
0465580,,Push (2009),"$78,511",,"$765,880",,,"$144,030","$6,516","$171,028","$63,822","$29,324",,"$18,537",,"$13,827","$24,134",,,,,,,,,,"$34,262","$71,981","$13,825",,,"$547,088",,,"$244,820",,,,"$9,681",,,,"$1,902,080",,,,,,"$21,273","$28,568",,"$6,179","$166,716","$837,940",,,,,,,,"$102,090","$426,270","$59,991","$41,271",,,"$103,687","$647,168",,,"$495,360",,,,,"$3,528,520","$2,879,434",,,,,,"$272,222","$538,377",,"$176,413",,"$419,769","$3,879","$4,665","$325,103",
0963178,,The International (2009),"$342,598","$25,028","$1,955,162","$444,151","$56,095","$355,898","$18,607","$625,835","$153,979",,,,,"$194,895","$56,601","$21,489",,,,"$251,513",,"$46,496",,"$62,421","$71,153","$42,721","$24,028","$11,478","$70,880","$2,187,630","$5,892,464","$12,463","$568,899","$548,403",,,"$39,910","$235,154","$170,726","$10,144","$1,375,443",,"$2,283,016","$56,424","$181,612",,"$36,508","$104,272",,"$32,367","$254,454","$888,873",,"$427,019","$228,394","$74,381","$335,674","$28,957",,"$121,017","$292,474","$258,624","$400,647",,"$51,202","$139,028","$865,252",,"$29,725","$311,978",,"$39,243","$225,447",,"$1,152,151","$2,523,847","$311,619","$611,161","$98,494","$609,757",,"$256,377","$56,637",,"$4,519","$130,343","$421,084","$4,458,452","$56,028","$573,995",
1103275,,Two Lovers (2008),"$394,416",,"$70,572",,,"$485,054","$10,091","$667,097",,,,"$54,356",,"$55,980","$22,774",,,"$59,657",,,,,,,,,"$9,532",,,"$6,571,300",,,"$319,771",,,"$23,168",,,,,"$1,339,026",,,,,,"$28,906","$30,813",,"$6,812",,"$183,649",,"$12,007",,,,,,"$78,914",,,"$226,610",,,"$49,645","$59,562",,"$14,621",,,"$17,295","$46,040",,,"$1,768,721",,"$36,893",,,,"$76,510",,,,,"$34,347","$384,653","$15,817",,
1001508,,He's Just Not That Into You (2009),"$1,065,060",,"$10,401,965","$1,216,379",,"$1,183,482","$16,740","$3,693,638","$96,233","$291,478",,"$279,930",,"$195,479","$187,385",,,"$182,972",,"$873,877",,,,"$29,446","$67,617",,"$78,202",,"$393,100","$4,965,142","$5,939,305",,"$611,002",,"$662,445","$567,349","$102,923","$188,076",,"$712,523","$3,508,807",,"$3,191,585",,,,"$125,542","$98,577",,"$144,144","$227,438","$1,950,152",,"$1,747,003","$981,462",,"$592,152",,,"$335,286","$235,427","$491,555","$814,645","$231,674",,"$188,268","$2,863,198",,"$57,636","$714,176","$128,911","$132,728","$931,784",,"$4,731,638","$6,788,630","$292,461","$916,209",,"$913,061",,"$1,282,755",,,"$1,003,526","$290,724","$478,102","$13,932,596","$75,006","$513,899",
0785006,,Hotel for Dogs (2009),"$633,029",,"$4,096,741","$950,043",,"$1,302,755","$40,412","$1,868,930","$45,103","$105,401","$465,778","$269,095",,"$677,715","$36,565",,,"$45,801",,"$545,808",,,,,"$223,665","$31,036","$36,540",,"$104,310","$1,984,878","$3,463,761",,"$226,450",,"$125,923","$257,327","$31,159",,,"$328,382","$98,529",,,,,,"$22,118","$38,920",,"$51,159","$118,355","$3,484,506",,"$1,186,296","$476,546","$5,189","$411,331",,,"$694,624",,"$544,170","$719,415",,,"$93,891","$1,025,583",,"$34,410","$315,763",,"$70,220","$333,902",,,"$2,369,928","$331,954","$937,916",,,,,,,"$366,761","$113,145","$386,047","$10,814,090","$59,054","$1,217,689",
0814685,,Frontier(s) (2007),,,,,,,,,"$21,354",,,,,,,,,"$33,107",,,"$97,182",,,,,,,,,"$861,484",,,,,,,,,,,"$628,995",,,,,,,,,,,"$358,000",,,,,,,,,,"$122,561",,,,,"$481,524",,,,,,,,,,,,,,,,,,"$169,255",,,"$10,073",,,
0492931,,The 11th Hour (2007),"$14,124",,"$32,823","$9,722",,,$778,"$3,858",,,,"$2,521",,"$2,178",,,,,,,,,,"$1,559","$6,148",,,,,,"$27,840",,,,"$6,136",$653,,$580,,,,,,,,,,,,,,"$34,544",,"$3,232","$35,692",,,,,"$5,053","$9,043",,,,,,,,,"$22,947",,,"$13,605",,,,"$25,568",,,,,"$8,769",,,,,"$5,411","$2,457",$542,"$2,081",
0961108,,Fireflies in the Garden (2008),"$75,443",,,"$63,581",,"$31,079",,"$245,532",,,,"$15,440",,,,,,,,,"$70,600",,,,,,,,"$31,447",,"$601,575",,"$30,733",,,,,,,,"$910,176",,,,,,,"$5,160",,,,"$181,546",,"$26,956",,,,,,"$53,300",,,"$61,006",,,,"$244,071",,,,,,"$17,330",,,"$394,889",,,,,,"$3,477","$10,466",,"$172,701",,"$40,770","$97,167","$12,972",,
0412596,,Café Lumière (2003),"$51,258",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$56,869",,,,,,,"$36,942",,,,,,,,,
0825241,,Dry Season (2006),,,,"$9,753",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,708",,,,,,,,,,,,,$680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,807",,,
1069238,,Departures (2008),"$20,037",,"$400,968","$38,344",,"$65,851",,"$394,224",,,,,"$3,600,000","$113,923","$2,596",,,,,"$133,333","$1,498,210",,,,,,,,,"$416,411","$509,742",,"$10,162",,"$1,678,365",,,,,,"$868,327",,"$61,010,217",,,,,,,,"$24,836","$159,238",,,"$197,585",,"$8,338",,,"$25,892",,,,,,,"$50,052",,,"$340,134",,,,,"$854,536","$726,311",,,,,,"$1,011,410","$30,324",,"$35,689",,,,"$11,896",,
0489225,,Man in the Chair (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$113,,,,,,,,,,,,,,,,
1201167,,Funny People (2009),,,"$5,927,006","$57,430",,"$185,215",,,"$32,303",,,,,,,,,,,"$72,331",,,,,"$66,640","$43,948",,,,"$256,372","$899,365",,"$259,742",,,,"$41,729",,,,"$196,082",,,,,,,"$76,176",,,,"$516,752",,"$383,301","$432,902",,"$284,504",,,"$158,523",,,,,,"$223,375","$973,507",,,"$235,813",,"$41,552",,,,"$980,798","$80,572",,,,,,,,"$182,464",,"$366,346","$5,575,738","$9,076","$123,884",
1213019,,Berlin Calling (2008),"$13,596",,,"$21,057",,,,,,,,,,,,,,,,,,,,,,,,,,,"$550,645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0891592,,Street Fighter: The Legend of Chun-Li (2009),"$5,788",,,,,,,,,,,"$6,720",,,,,,,,,,,,"$3,320",,,,,,,,"$4,456",,,,,,,,,,,"$554,100",,,,,"$6,264",,,"$738,895","$92,203",,"$86,670",,"$15,168",,,,,"$278,483",,"$91,009","$228,867",,,,,,"$306,333",,,"$69,699",,,"$808,145",,,,,,,"$330,565",,,,"$354,453",,,"$40,802",
1176740,,Away We Go (2009),,,"$154,707","$51,301",,"$20,544",,,,,,,,"$10,936",,,,"$927,405",,"$156,948",,,,,,,,,"$102,548","$1,996,528","$464,916",,"$33,382",,"$24,135",,,,,,"$1,332,912",,,,,,,,,,,"$74,986",,"$68,841","$48,879",,"$18,646",,,,,,"$120,849",,,,,,"$3,694","$15,277",,,"$22,429",,"$53,050","$143,291","$26,312",,,,,,,,"$38,268",,,"$407,006","$9,719",,
1112782,,The Code (2009),,,,,,,"$1,081,542","$1,081,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,142,014",,,,,,,,"$109,350",,,,,,,,,,,,,,,,,,,,,,"$199,621","$40,763",,,,,,,,
1023490,,Il Divo (2008),,,,"$26,806",,"$83,537",,,,,,,,,,,,,,,,,,,,,,,,"$911,115","$264,251",,"$135,613",,,,,,,,"$8,517,653",,,,,,,,,,,"$19,309",,"$111,707",,,,,,,,,,,,,"$11,447",,,,,,,,,"$352,198",,,,,,,,,,,,"$586,571",,,
0869994,,Paris (2008),"$212,523",,"$694,134","$351,119",,"$432,421",,"$157,490",,,,"$90,990",,"$47,512",,,,"$27,805",,"$68,201",,,,,,,,,,"$15,473,499","$2,257,810",,"$28,352",,,"$4,891",,,,,"$695,130",,,,,,,,,"$22,518",,"$72,137",,"$45,159","$106,556",,,,,,,,"$126,067",,,"$8,907","$317,468",,,,"$23,109",,,,"$42,066","$317,716","$65,218","$318,888",,,,"$40,709",,,"$36,667","$12,995",,"$211,948","$8,319",,
0497316,,Adrift in Manhattan (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$88,173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0758746,,Friday the 13th (2009),"$391,821",,"$791,527","$399,969",,"$413,600","$10,876","$992,115","$25,871","$73,679","$247,008","$270,539",,"$261,820","$82,357",,,"$95,985",,"$441,966",,,,,"$162,369","$56,495","$44,633",,"$71,741","$977,156","$1,790,037",,"$272,161",,"$102,575",,"$34,229",,,"$80,709","$1,613,528",,"$836,450",,,,"$36,610","$27,597",,"$106,160","$243,241","$780,380",,"$595,703","$111,005",,"$279,961",,,"$345,532","$174,070","$227,315","$395,530",,,"$42,269","$3,090,220",,,"$356,312",,,"$78,023","$50,229","$1,089,479","$1,830,235","$417,388","$314,414",,,,"$306,654",,,"$443,879","$138,169","$392,837","$3,246,099",,"$846,608",
0901487,,The Good the Bad the Weird (2008),,,,"$2,182",,,,,"$3,337",,,,,,,,,,,,,,,,,,,,,"$807,082","$31,733",,,,,,,,,,,,"$426,757",,,,,,,,,,,,,,,,,,,,,,,,,,,"$59,064",,,,,"$36,008,317",,,,,,,"$23,575",,,,,,"$57,892",,,
0838232,,The Pink Panther 2 (2009),"$242,323","$43,668","$2,085,678","$448,932","$122,430","$454,561","$20,220","$1,954,340","$135,405","$445,807",,"$76,734",,"$184,294","$62,228","$25,216",,"$118,923",,"$212,375",,"$36,181",,"$86,210","$192,540","$145,228","$24,700","$5,604","$421,282","$871,072","$1,555,027","$8,560","$1,820,490","$1,882,737",,"$220,671","$36,804","$670,674","$371,498","$84,288","$1,284,973","$26,021","$171,566","$66,067","$400,259",,"$72,430","$193,932","$51,267","$72,104","$676,508","$2,178,265",,"$369,094","$378,057","$57,867","$221,957","$53,461",,"$313,902","$225,132","$305,528","$475,366",,"$135,233","$223,376","$3,298,745",,"$43,677","$462,796","$70,532","$69,859","$632,208",,,"$3,806,443","$340,973","$241,728","$81,911","$235,221","$19,593","$182,473","$47,907","$66,172","$329,221","$359,836","$846,694","$4,675,653","$99,408","$991,694","$180,347"
0400426,,Far Cry (2008),,,,"$16,984",,,,,,,,,,,,,,,,,,,,,,,,,,,"$620,549",,,,,,,,,,,,,,,,,,,,"$115,731",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,754",,"$26,483",,,,
0269771,,A Hell of a Day (2001),"$14,728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,292,689",,,,,,,,,,,"$27,744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0363060,,Shara (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,205",,,,,,,,,,,,,,,,
0869152,,They Wait (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$277,134",,,,,,,,,,"$84,498",,,,,,,,,,,,,,,,,,,,,,,,,,"$51,129",,,,
0961066,,Everlasting Moments (2008),"$30,507",,"$17,847",,,,,,,,,,,,,,,,,"$400,100","$610,825",,,,,,,,"$76,826",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$219,794",,,,,,,,,,,,,,,,,,,,"$1,863,064",,,,,,,,,,,"$115,791",,,
0489018,,Day of the Dead (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$78,311",,,,,,,,
1155056,,"I Love You, Man (2009)",,,"$3,487,256","$330,141",,"$364,114","$341,262","$536,762","$24,430",,,"$30,812",,"$56,825","$54,019",,,"$39,809",,,,,,"$15,421","$222,948","$25,780","$22,986",,,"$34,958","$1,384,912",,,,,"$203,718","$107,473",,,,"$86,204",,,,,,"$64,090","$75,374",,"$37,227","$97,624","$601,354",,"$300,561","$340,008",,"$272,573",,,,,"$221,981","$319,082",,,"$120,952","$755,661",,,"$320,505",,"$140,002","$293,781",,,"$1,242,115","$169,705",,,,,,,,"$144,213","$244,972","$214,893","$6,838,762",,"$355,083",
0492044,,The Haunting in Connecticut (2009),"$208,676",,,"$55,369",,"$255,864","$41,961","$1,682,223",,"$14,389",,"$214,186",,,"$38,772",,,,,,"$55,389,516",,,,,,"$15,566",,"$23,208",,"$429,072",,,,"$835,281","$67,338","$10,775",,,,"$1,900,389",,,,,,"$16,651","$18,698",,"$25,026","$41,063","$2,705,122",,"$280,327",,,"$40,137",,,"$479,798","$243,731","$436,538","$253,839",,,,"$530,989",,,"$382,978",,,"$94,715",,"$432,568","$2,430,568","$131,182",,,,,"$276,930","$412,693",,"$569,860",,"$97,775","$6,191,957","$27,510","$275,080",
1135487,,Duplicity (2009),"$587,482",,"$3,799,322","$363,836",,"$956,611","$9,934","$697,183","$145,263","$47,118",,"$144,527",,"$232,785","$38,194",,,"$121,333",,,,,,"$34,568","$73,111","$81,989","$30,928",,"$94,243","$4,198,794","$2,789,468",,"$978,849",,"$431,350","$235,569","$27,041",,,"$585,401","$2,847,062",,"$241,574",,,,"$60,082","$127,379",,"$51,258",,"$1,796,746",,"$564,468","$267,624","$11,386","$200,152",,,"$136,908","$56,465","$189,734","$924,353",,,"$131,694","$1,502,452",,,"$259,821",,"$75,045","$660,584",,"$235,848","$3,394,289","$258,451","$339,439",,,,"$205,018",,,"$638,709","$184,725","$505,794","$4,383,941","$33,550","$613,906",
0448011,,Knowing (2009),"$1,080,098",,"$5,795,063","$609,380",,"$2,700,532","$33,784","$4,357,618","$99,453","$62,620",,"$715,344",,"$673,618","$252,545",,,"$483,156",,,,,,,"$153,416","$264,358","$50,844",,"$247,650","$11,819,402","$4,994,862",,"$1,145,774",,"$1,602,546","$334,447","$74,799",,,,"$6,673,881",,"$10,311,799",,,,"$83,546","$116,103",,"$81,859","$606,981","$4,764,802",,"$1,569,491","$377,588","$9,083","$609,572",,,"$824,939","$936,262","$678,695","$968,022",,,"$195,358","$6,046,454",,"$28,555","$934,926","$207,439","$22,672","$881,794",,"$5,502,635","$6,612,965","$162,634","$475,786",,,,"$907,279","$1,282,929",,"$1,871,426","$345,173","$809,318","$10,342,959","$89,102","$817,528",
0990413,,Sugar (2008),,,,,,,,,,,,,,,,,,,,,,"$25,204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$37,110",,,
0785035,,Ong Bak 2 (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,196,189",,,,,"$672,650",,,,,,,,,,,,,,,,"$935,226",,,,"$31,041",,,,,,"$27,179",,,,,,,,,"$513,006",,,,,"$154,275","$1,096,242",,,,,,"$11,058","$2,923,911",,,,"$272,055",,,,
1132620,,The Girl with the Dragon Tattoo (2009),"$278,936",,"$4,849,540","$411,675",,"$604,455","$17,781","$173,348",,,,"$144,435",,"$333,553",,,,"$133,814",,"$16,983,990",,,,,,,,,"$988,539","$10,167,345","$7,442,430",,"$185,875",,"$107,275","$38,796","$337,563",,,,"$5,295,520",,,,,,,,,"$27,477",,"$566,526",,"$1,950,789","$987,505",,"$7,947,536",,,"$50,514","$25,663","$70,999","$144,505",,,"$25,164","$67,333",,,"$129,517",,,"$276,717",,,"$13,727,644","$16,379,466","$513,726",,,,"$99,112",,,"$330,566",,,"$2,342,433","$80,876","$80,092",
0862846,,Sunshine Cleaning (2008),,,"$671,843","$22,250",,"$133,355",,"$44,260",,,,,,,,,,,,,,,,,,,,,,"$657,260","$765,397",,,,"$52,042",,,,,,"$19,064",,,,,,,$742,,,,,,"$360,566","$461,049",,,,,,,,,,,,,,,"$68,620",,,"$95,721",,"$25,187","$270,421","$13,432","$76,858",,,,"$3,871",,,"$86,390",,"$14,249","$675,115",,,
1124039,,Echelon Conspiracy (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$38,603",,,,,,"$455,660",,,"$115,383",,,,,"$719,388",,,,,,,,"$18,308",,,"$40,413","$133,018",,,,
1385824,,13B: Fear Has a New Address (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,389,325",,,,,,,,,,,,,"$56,153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0892782,,Monsters vs. Aliens (2009),"$1,596,237",,"$16,257,222","$1,034,672",,"$1,796,363","$115,993","$6,947,463","$304,799","$196,497","$141,164","$1,036,375",,"$2,088,430","$215,345",,,"$988,724",,"$315,494",,,,"$35,783","$501,219","$57,227","$138,992",,"$1,225,859","$10,626,416","$6,874,432",,"$871,681",,"$1,923,553","$678,049","$160,780","$425,118","$804,189","$1,497,532","$10,546,331",,"$4,337,518",,,,"$130,366","$150,472",,"$232,224","$1,066,486","$10,569,999",,"$2,201,054","$1,710,569","$16,790","$1,345,517",,,"$964,561","$1,162,535","$4,947,959","$2,422,745",,,"$219,974","$13,523,812",,"$37,549","$1,916,332","$129,318","$218,376","$1,403,609",,"$3,526,735","$14,174,228","$1,630,335","$709,745",,,,"$444,156","$551,776",,"$1,132,671","$842,356","$907,133","$34,956,968","$218,719","$3,033,291",
0493402,,Boarding Gate (2007),,,,,,$541,,,,,,,,,,,,,,,"$49,333",,,,,,,,,"$448,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,151",,,,,,,,,,,,$418,,,,,,,,,,,,"$41,452",,,,
0449573,,California Dreamin' (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,503",,,,,,,,,,,,,,,,,,,,,,,,
0825239,,Counter Investigation (2007),,,,,,"$37,886",,,,,,,,,,,,,,,,,,,,,,,,"$7,834,362",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,564",,,,"$142,497",,$190,,,,,,,,,,,,,,,,,,,,,,
0405977,,Chaos (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0765432,,The Baader Meinhof Complex (2008),,,"$170,077","$673,067",,"$36,966",,"$64,149",,,,,,,"$13,053",,,"$29,251",,,,,,,,,,,"$70,652","$431,840","$22,123,995",,"$241,562",,"$21,378","$4,148","$7,694",,,,"$363,153",,,,,,,,,,,"$17,040",,"$223,516",,,"$126,021",,,,,,"$13,207",,,,,,"$10,368","$17,193",,,"$25,775",,"$21,205","$119,880","$289,266","$730,650",,,,,,,,,,"$615,979",,,
0490086,,Big Stan (2007),"$102,086",,"$1,015,333",,,,,,,,,,,,,,,,,,,,,,"$57,348",,,,,,,,,,"$6,066",,,,,,,,,,,,,,,,,"$1,938,133",,,"$97,702",,,,,"$102,704","$281,325",,,,,,"$1,864,805",,,"$225,680",,,,,,,,,,,,"$364,842","$8,503",,,,,,,"$83,115",
1073241,,Nothing But the Truth (2008),,,,,,,,,,,,,,,"$36,190",,,,,,,,,,,,,,,"$2,710",,,,,,,,,,,"$223,130",,,,,,,,,,,,,,,,,,,,"$47,586",,"$46,180",,,,,,,,,,,,,,,,,,,,,,,,"$54,036",,,,
1085507,,The Square (2008),,,"$255,784",,,,,,,,,,,,,,,,,,"$406,116",,,,,,,,,"$66,899",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157605,,Anvil (2008),,,"$18,628","$4,050",,,,,,,,,,,,,,,,,,,,,,,,,,"$26,105",,,,,,,"$2,652",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,868",,,,,,,,,,,,"$220,166",,,
1197628,,Observe and Report (2009),,,"$912,486",,,"$18,243",,,,,,,,,,,,,,,,,,,,,"$15,331",,"$20,720",,"$58,610",,,,,,"$46,212",,,,,,,,,,"$14,476",,,"$22,897",,,,,,,,,,,,,,,,,"$764,984",,,,,,,,,,,,,,,,,,,"$67,057",,"$1,025,086",,,
1091722,,Adventureland (2009),"$34,326",,"$95,215","$8,073",,,,,,,,,,,,,,,,,,,,,"$35,989",,"$11,422",,,,,,,,,"$12,725","$36,497",,,,"$31,944",,,,,,,,,,,,,,,"$3,699",,,,,"$9,095",,,,,,,,,,,,"$22,712",,,"$22,550",,,,,,,,,,,,"$796,548",,,
0475380,,Scenes of a Sexual Nature (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$31,276",,,,,,,,,,,,"$30,025",,,,,,,,,,,,,,,,,,,,,,,,
1093908,,Confessions of a Shopaholic (2009),"$338,497",,"$6,577,386","$657,984",,"$926,725","$21,559","$812,724","$49,968","$60,521",,"$106,491",,"$84,498","$92,187",,,"$95,177",,"$573,140",,,,"$47,059","$154,769","$43,321","$37,376",,"$535,786","$3,684,815","$4,418,662","$2,794","$601,396",,"$575,503","$248,887","$60,193","$294,880","$483,720","$260,853","$6,192,300",,"$2,987,082",,,,"$63,356","$104,508",,"$82,855","$427,156","$1,126,919",,"$1,866,412","$553,700","$16,141","$536,777",,,"$226,301","$631,675","$441,183","$472,790",,,"$117,864","$4,309,445",,"$86,678","$938,315",,"$89,699","$710,605",,"$1,517,220","$1,923,368","$729,863","$534,974",,,,"$828,714","$408,168",,"$328,638","$525,179","$361,219","$12,129,944","$38,072","$962,748",
0865297,,The Black Balloon (2008),,,"$2,105,473",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$906,,,,,,,,,
1234541,,The Butterfly Effect 3: Revelations (2009),,,,,,,,"$606,118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,017",,,,,,,,,,,,,,,,
1173745,,Revanche (2008),,,,"$282,103",,,,,,,,,,,,,,,,,,,,,,,,,,"$24,944","$194,654",,,,,,,,,,"$64,694",,,,,,,,,,,,,,,,"$23,908",,,,,,,,,,"$16,341",,,,,,,,,,,,,,,"$21,375",,,,,,,,,
0981072,,The Lucky Ones (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,980",,,,,"$14,620",,,,
0377651,,Cialo (2003),,,,,,,,"$10,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,082,666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
